"d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "identif" "lsize" "razd" "raz92d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm"
1 2 3 3 3 40 58 58 19 1 1989-01-01 73361 19744 97000 5482 748 4734 581 18905 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "148" 11.4824662574855 "1" "1" 0 1 1 0 0 0 0.0588797594114172 0.863553447646844 0.203050319531712 11.4824662574855 0.808654235860552 "1" 0.11015317264026 "0"
1 2 3 3 3 40 58 58 19 1 1990-01-01 56401 33069 73814 6002 374 5628 603 32182 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "148" 11.2093036944945 "1" "1" 0 1 1 0 0 0 0.0670839387504191 0.937687437520826 0.359695987481838 11.2093036944945 0.886655074983699 "1" 0.116473494204826 "0"
1 2 3 3 3 40 58 58 19 1 1991-01-01 70582 34488 55134 7917 150 7767 954 33356 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "148" 10.9175218647289 "1" "1" 0 1 1 0 0 0 0.0753497668221186 0.981053429329291 0.317464547444561 10.9175218647289 0.958094098883573 "1" 0.129344816950258 "0"
0 0 0 0 0 49 50 50 16 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "157" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 42 69 49 5 1 1989-01-01 4840 3270 4336 333 68 265 244 2995 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "164" 8.37470754311948 "0" "0" 0 0 1 0 0 0 0.0410604192355117 0.795795795795796 0.369297163995068 8.37470754311948 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 42 69 49 5 1 1990-01-01 6327 3706 5761 376 59 317 287 3405 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "164" 8.65886634973238 "0" "0" 0 0 1 0 0 0 0.0374763281172132 0.843085106382979 0.339380045848699 8.65886634973238 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 42 69 49 5 1 1991-01-01 6844 4275 3039 517 38 479 671 3590 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "164" 8.01928379291679 "0" "0" 0 0 1 0 0 0 0.0464969871391312 0.926499032882012 0.322870761759151 8.01928379291679 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 38 39 35 12 0 1989-01-01 4176 1305 11496 817 515 302 0 1304 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "165" 9.34975442775886 "0" "0" 0 0 1 0 0 0 0.149060390439701 0.369645042839657 0.237912789636928 9.34975442775886 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 38 39 35 12 0 1990-01-01 4705 1196 9602 716 521 195 0 1191 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "165" 9.16972668909089 "0" "0" 0 0 1 0 0 0 0.121335366886968 0.272346368715084 0.201830198271479 9.16972668909089 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 38 39 35 12 0 1991-01-01 4879 1457 9254 775 586 189 0 1451 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "165" 9.13281116946695 "0" "0" 0 0 1 0 0 0 0.122316919191919 0.243870967741935 0.229008838383838 9.13281116946695 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 36 35 32 13 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "170" NA "0" "0" 1 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 3 17 17 17 11 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "172" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 3 17 17 17 11 0 1990-01-01 1139 1138 1147 189 26 163 1 1134 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "172" 7.04490511712937 "0" "0" 0 0 0 0 1 0 0.08300395256917 0.862433862433862 0.49802371541502 7.04490511712937 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 3 17 17 17 11 0 1991-01-01 1348 1217 943 119 -48 167 1 1216 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "172" 6.84906628263346 "0" "0" 0 0 0 0 1 0 0.0463937621832359 1.40336134453782 0.474074074074074 6.84906628263346 0.958094098883573 "1" 0.129344816950258 "0"
0 0 0 0 0 1 25 50 5 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "173" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 11 14 11 15 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "179" NA "0" "0" 0 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 20 23 23 6 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "192" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 85 85 85 28 0 1989-01-01 5880 4808 19400 3492 1826 1666 0 3615 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "206" 9.87302834505142 "0" "0" 0 0 1 0 0 0 0.326721556886228 0.47709049255441 0.338229790419162 9.87302834505142 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 85 85 85 28 0 1990-01-01 6050 5925 20951 3784 120 3664 0 3559 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "206" 9.94994165690801 "0" "0" 0 0 1 0 0 0 0.315991649269311 0.968287526427061 0.297202505219207 9.94994165690801 0.886655074983699 "1" 0.116473494204826 "0"
0 0 0 0 0 85 85 85 28 0 1991-01-01 7047 5194 23500 4359 2467 1892 0 2276 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "206" 10.0647557001323 "0" "0" 0 0 1 0 0 0 0.356098357977289 0.434044505620555 0.18593252185279 10.0647557001323 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 100 100 100 21 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "207" NA "0" "0" 1 0 0 0 1 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 131 131 131 57 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "211" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 0 0 55 16 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "215" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 9 0 65 63 66 30 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "226" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 120 120 120 19 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "228" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 3 98 92 200 12 1 1989-01-01 25240 11027 44153 2760 -385 3145 33 10941 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "234" 10.6954161538935 "0" "0" 1 0 0 1 0 0 0.0761022417073372 1.13949275362319 0.301679212507238 10.6954161538935 0.808654235860552 "1" 0.11015317264026 "0"
0 0 0 0 3 98 92 200 12 1 1990-01-01 33619 10390 42511 1695 0.297 2992 79 10258 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "234" 10.6575181449529 "0" "0" 1 0 0 1 0 0 0.0385148492353837 0.999900745146621 0.233088686405054 10.6575181449529 0.886655074983699 "1" 0.116473494204826 "0"
0 0 0 0 3 98 92 200 12 1 1991-01-01 62650 36324 115017 3128 0.351 4479 396 17837 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "234" 11.6528352225071 "0" "0" 1 0 0 1 0 0 0.0316042597045689 0.999921640434072 0.180219047426597 11.6528352225071 0.958094098883573 "1" 0.129344816950258 "0"
0 0 0 0 0 265 265 265 65 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "245" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 496 499 500 22 1 1989-01-01 85992 7050 103984 10277 7547 2730 353 3932 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "250" 11.5519923201341 "0" "0" 1 0 1 0 0 0 0.110455493218117 0.265641724238591 0.0422604845123708 11.5519923201341 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 496 499 500 22 1 1990-01-01 124513 23331 129234 13317 9487 3830 540 19868 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "250" 11.7693799936054 "0" "0" 1 0 1 0 0 0 0.0900746733042937 0.287602312833221 0.134384892183653 11.7693799936054 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 496 499 500 22 1 1991-01-01 127869 33582 150683 15492 9880 5612 770 26047 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "250" 11.9229335713503 "0" "0" 1 0 1 0 0 0 0.0959548098184588 0.362251484637232 0.161330682374219 11.9229335713503 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 339 329 317 14 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "251" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 485 485 485 22 1 1989-01-01 29586 16974 55240 1806 1235 571 0 10092 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "252" 10.9194426075232 "0" "0" 0 0 0 1 0 0 0.0387886597938144 0.316168327796235 0.216752577319588 10.9194426075232 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 485 485 485 22 1 1990-01-01 26952 19037 54553 1232 758 474 0 11101 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "252" 10.9069279851661 "0" "0" 0 0 0 1 0 0 0.0267890147644002 0.38474025974026 0.241383809171758 10.9069279851661 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 485 485 485 22 1 1991-01-01 15503 31226 51033 424 51 373 0 13856 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "252" 10.8402277612777 "0" "0" 0 0 0 1 0 0 0.00907359455584327 0.879716981132076 0.296518222089067 10.8402277612777 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 0 13 14 11 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "256" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 11 13 11 31 0 1989-01-01 927 235 1564 164 161 3 0 225 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "259" 7.35500192110526 "0" "0" 0 0 0 1 0 0 0.141135972461274 0.0182926829268293 0.193631669535284 7.35500192110526 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 11 13 11 31 0 1990-01-01 849 279 1702 118 115 3 22 247 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "259" 7.43955930913332 "0" "0" 0 0 0 1 0 0 0.104609929078014 0.0254237288135593 0.218971631205674 7.43955930913332 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 11 13 11 31 0 1991-01-01 888 275 1809 72 68 4 24 241 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "259" 7.50052948539529 "0" "0" 0 0 0 1 0 0 0.0619088564058469 0.0555555555555556 0.207222699914015 7.50052948539529 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 13 13 12 30 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "260" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 15 15 18 6 1 1989-01-01 14146 783 22134 1107 231 876 69 608 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "265" 10.0048701668247 "0" "0" 0 1 0 1 0 0 0.0741509813115413 0.791327913279133 0.0407261035568357 10.0048701668247 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 15 15 18 6 1 1990-01-01 14955 1163 25884 1327 191 1136 103 954 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "265" 10.1613802961772 "0" "0" 0 1 0 1 0 0 0.0823303139347314 0.856066314996232 0.0591884849236878 10.1613802961772 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 15 15 18 6 1 1991-01-01 13838 1147 22369 1158 53 1105 113 928 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "265" 10.0154313507581 "0" "0" 0 1 0 1 0 0 0.0772772772772773 0.954231433506045 0.0619285952619286 10.0154313507581 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 15 15 15 27 0 1989-01-01 1620 78 2108 122 10 112 56 22 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "268" 7.65349490966125 "0" "0" 0 0 0 1 0 0 0.071849234393404 0.918032786885246 0.0129564193168433 7.65349490966125 0.808654235860552 "1" 0.11015317264026 "1"
0 0 0 0 0 15 15 15 27 0 1990-01-01 1403 78 2471 133 35 98 49 29 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "268" 7.81237820598861 "0" "0" 0 0 0 1 0 0 0.0898041863605672 0.736842105263158 0.0195813639432816 7.81237820598861 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 15 15 15 27 0 1991-01-01 1754 45 2399 131 33 98 42 3 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "268" 7.78280726283969 "0" "0" 0 0 0 1 0 0 0.0728182323513063 0.748091603053435 0.00166759310728182 7.78280726283969 0.958094098883573 "0" 0.129344816950258 "1"
9 0 0 9 0 16 16 16 11 0 1989-01-01 784 549 1615 366 256 110 4 545 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "270" 7.38709023565676 "0" "0" 0 0 0 1 0 0 0.27456864216054 0.300546448087432 0.408852213053263 7.38709023565676 0.808654235860552 "0" 0.11015317264026 "0"
9 0 0 9 0 16 16 16 11 0 1990-01-01 803 508 1810 433 303 130 4 504 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "270" 7.50108212425987 "0" "0" 0 0 0 1 0 0 0.330282227307399 0.300230946882217 0.384439359267735 7.50108212425987 0.886655074983699 "0" 0.116473494204826 "0"
9 0 0 9 0 16 16 16 11 0 1991-01-01 1183 1198 2194 489 333 156 6 1192 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "270" 7.69348164083518 "0" "0" 0 0 0 1 0 0 0.20537589248215 0.319018404907975 0.500629987400252 7.69348164083518 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 0 0 12 NA 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "271" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
3 2 2 0 0 13 15 17 14 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "277" NA "1" "1" 0 0 0 1 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
3 2 2 0 0 13 15 17 14 0 1990-01-01 2282 83 2829 257 125 132 47 20 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "277" 7.94767857130157 "1" "1" 0 0 0 1 0 0 0.108668076109937 0.513618677042802 0.00845665961945032 7.94767857130157 0.886655074983699 "0" 0.116473494204826 "1"
3 2 2 0 0 13 15 17 14 0 1991-01-01 2392 58 2691 278 97 181 41 13 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "277" 7.89766815072691 "1" "1" 0 0 0 1 0 0 0.113469387755102 0.651079136690647 0.00530612244897959 7.89766815072691 0.958094098883573 "0" 0.129344816950258 "1"
2 0 0 0 0 20 20 19 21 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "278" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 15 17 17 13 0 1989-01-01 3445 1316 5749 462 326 136 5 1311 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "280" 8.65678120562329 "0" "0" 0 0 0 1 0 0 0.0970384373030876 0.294372294372294 0.27536231884058 8.65678120562329 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 15 17 17 13 0 1990-01-01 2931 1543 6461 659 498 161 5 1538 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "280" 8.77353938355817 "0" "0" 0 0 0 1 0 0 0.147295485024587 0.244309559939302 0.343763969602146 8.77353938355817 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 15 17 17 13 0 1991-01-01 3509 1499 6630 711 497 214 3 1496 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "280" 8.79936008317991 "0" "0" 0 0 0 1 0 0 0.141972843450479 0.30098452883263 0.298722044728434 8.79936008317991 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 17 17 21 30 0 1989-01-01 1280 551 240 54 5 49 0 521 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "284" 5.48063892334199 "0" "0" 0 0 0 0 1 0 0.0294920808301475 0.907407407407407 0.284543965046423 5.48063892334199 0.808654235860552 "1" 0.11015317264026 "0"
0 0 0 0 0 17 17 21 30 0 1990-01-01 1288 489 2622 238 31 207 87 372 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "284" 7.87169266432365 "0" "0" 0 0 0 0 1 0 0.133933595948227 0.869747899159664 0.209341586944288 7.87169266432365 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 17 17 21 30 0 1991-01-01 1578 708 2562 -253 -492 239 78 597 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "284" 7.84854348245668 "0" "0" 0 0 0 0 1 0 -0.110673665791776 -0.944664031620553 0.261154855643045 7.84854348245668 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 2 16 15 15 24 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "292" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 2 16 15 15 24 0 1990-01-01 488 961 1038 295 228 67 57 896 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "292" 6.94505106372583 "0" "0" 0 0 0 1 0 0 0.203588681849551 0.227118644067797 0.618357487922705 6.94505106372583 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 2 16 15 15 24 0 1991-01-01 626 1109 1167 349 257 92 54 1047 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "292" 7.06219163228656 "0" "0" 0 0 0 1 0 0 0.201152737752161 0.263610315186246 0.603458213256484 7.06219163228656 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 14 14 14 15 0 1989-01-01 2551 43 3361 128 85 43 6 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "294" 8.11999382772511 "0" "0" 0 0 1 0 0 0 0.0493446414803392 0.3359375 0.00963762528912876 8.11999382772511 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 14 14 14 15 0 1990-01-01 2577 40 4493 152 93 59 4 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "294" 8.41027590907016 "0" "0" 0 0 1 0 0 0 0.0580817730225449 0.388157894736842 0.00917080626671762 8.41027590907016 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 14 14 14 15 0 1991-01-01 2338 36 4140 83 18 65 2 22 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "294" 8.32845106681936 "0" "0" 0 0 1 0 0 0 0.0349620893007582 0.783132530120482 0.0092670598146588 8.32845106681936 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 18 18 19 8 0 1989-01-01 1239 124 2679 114 29 85 2 121 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "302" 7.89319886954461 "0" "0" 0 0 1 0 0 0 0.0836390315480558 0.745614035087719 0.0887747615553925 7.89319886954461 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 18 18 19 8 0 1990-01-01 1472 146 2962 127 9 118 1 143 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "302" 7.99361999482774 "0" "0" 0 0 1 0 0 0 0.0784919653893696 0.929133858267717 0.088380716934487 7.99361999482774 0.886655074983699 "1" 0.116473494204826 "1"
0 0 0 0 0 18 18 19 8 0 1991-01-01 1573 98 2516 130 21 109 0 96 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "302" 7.83042561782033 "0" "0" 0 0 1 0 0 0 0.0777977259126272 0.838461538461538 0.0574506283662478 7.83042561782033 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 15 15 15 21 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "304" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 10 10 10 9 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "307" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 10 10 10 9 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "307" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 10 10 10 9 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "307" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 1 10 10 10 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "309" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 10 10 10 8 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "310" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 345 359 347 25 0 1989-01-01 36945 19175 65630 5360 3679 1681 7304 6240 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "316" 11.0917881874678 "0" "0" 1 0 1 0 0 0 0.0955096222380613 0.313619402985075 0.111190306486101 11.0917881874678 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 345 359 347 25 0 1990-01-01 41625 17137 75787 6477 3666 2811 5029 8188 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "316" 11.2356820529642 "0" "0" 1 0 1 0 0 0 0.110224294612164 0.433997220935618 0.13934175147204 11.2356820529642 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 345 359 347 25 0 1991-01-01 42557 18900 74684 3807 1363 2444 4014 9531 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "316" 11.2210211580852 "0" "0" 1 0 1 0 0 0 0.0619457506874725 0.641975308641975 0.155084042501261 11.2210211580852 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 20 20 15 9 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "318" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 13 13 14 8 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "319" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
