"identif" "d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "lsize" "razd" "raz95d" "duacq" "dusco" "durg" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "persist" "eta"
12016 NA NA NA NA NA NA NA NA NA "1994-01-01" 132972 40010 268456 327 -5645 5972 3602 22929 NA 0 0 590 598 593 34 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.5004423061318 0 0 0 0 1 0 0 0 1 0.0018903700963106 18.262996941896 0.132551363725706 12.5004423061318 0.894230769230769 1 0.111177201406444 0 0 34
12017 NA NA NA NA NA NA NA NA NA "1992-01-01" 375898 122865 683164 37964 -3180 41144 1 104013 NA 0 0 1075 1075 1075 35 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13.4344902268597 0 0 0 0 1 0 1 0 0 0.0761163117552826 1.08376356548309 0.208541932741603 13.4344902268597 0.998156685158956 1 0.123483853912901 0 0 33
12017 NA NA NA NA NA NA NA NA NA "1993-01-01" 497581 114084 728155 39349 8237 31112 13279 85654 NA 0 0 1075 1075 1075 35 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13.4982692166042 0 0 0 0 1 0 1 0 0 0.06433096547947 0.790668123713436 0.140034169030433 13.4982692166042 0.994739892944572 0 0.118665919194348 0 0 34
12017 NA NA NA NA NA NA NA NA NA "1994-01-01" 525132 93673 865512 64682 11129 53553 6639 83933 NA 0 0 1075 1075 1075 35 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13.6710765183203 0 0 0 0 1 0 1 0 0 0.104527274343291 0.827942858909743 0.135637236286067 13.6710765183203 0.894230769230769 0 0.111177201406444 0 0 35
12020 NA NA NA NA NA NA NA NA NA "1992-01-01" 201682 548111 320451 36269 18164 18105 6569 383849 NA 0 0 900 924 930 86 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.6774846575391 0 0 1 0 1 0 0 0 1 0.0483720173434535 0.499186633212937 0.511939962096205 12.6774846575391 0.998156685158956 0 0.123483853912901 0 0 84
12020 NA NA NA NA NA NA NA NA NA "1993-01-01" 226097 521066 349974 43131 23979 19152 8112 353257 NA 0 0 900 924 930 86 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.765614144992 0 0 1 0 1 0 0 0 1 0.0577263595761567 0.44404256799054 0.47279776969684 12.765614144992 0.994739892944572 0 0.118665919194348 0 0 85
12020 NA NA NA NA NA NA NA NA NA "1994-01-01" 261987 516533 375874 36092 14756 21336 7419 338587 NA 0 0 900 924 930 86 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.8370092598284 0 0 1 0 1 0 0 0 1 0.0463597595437497 0.591155934833204 0.434911113394646 12.8370092598284 0.894230769230769 0 0.111177201406444 0 0 86
12026 NA NA NA NA NA NA NA NA NA "1992-01-01" 76660 20040 144779 12744 11844 900 3127 16572 NA 0 0 373 358 385 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.8829637207919 0 0 0 0 1 1 0 0 0 0.131789038262668 0.0706214689265537 0.171375387797311 11.8829637207919 0.998156685158956 0 0.123483853912901 0 0 3
12026 NA NA NA NA NA NA NA NA NA "1993-01-01" 68462 20334 141816 20137 12249 7888 1707 16231 NA 0 0 373 358 385 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.8622857216936 0 0 0 0 1 1 0 0 0 0.22677823325375 0.391716740328748 0.182789765304743 11.8622857216936 0.994739892944572 0 0.118665919194348 0 0 4
12026 NA NA NA NA NA NA NA NA NA "1994-01-01" 78007 22073 171322 23104 21669 1435 512 15883 NA 0 0 373 358 385 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.0513001057214 0 0 0 0 1 1 0 0 0 0.230855315747402 0.0621104570637119 0.158703037569944 12.0513001057214 0.894230769230769 0 0.111177201406444 0 0 5
12027 NA NA NA NA NA NA NA NA NA "1992-01-01" 96144 34468 108295 13186 5696 7490 1711 22979 NA 0 0 377 399 417 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.5926142638716 0 0 0 0 1 0 0 0 1 0.100955501791566 0.568026694979524 0.175933298624935 11.5926142638716 0.998156685158956 0 0.123483853912901 0 0 5
12027 NA NA NA NA NA NA NA NA NA "1993-01-01" 111702 32667 108842 20218 12247 7971 967 22053 NA 0 0 377 399 417 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.5976525683256 0 0 0 0 1 0 0 0 1 0.140043915244963 0.39425264615689 0.152754400182865 11.5976525683256 0.994739892944572 0 0.118665919194348 0 0 6
12027 NA NA NA NA NA NA NA NA NA "1994-01-01" 106768 34593 115905 17374 10207 7167 1326 21539 NA 0 0 377 399 417 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.6605261690358 0 0 0 0 1 0 0 0 1 0.122905186013115 0.412512950385634 0.152368758002561 11.6605261690358 0.894230769230769 0 0.111177201406444 0 0 7
12031 NA NA NA NA NA NA NA NA NA "1992-01-01" 57164 42085 132170 9224 5127 4097 76 41075 NA 0 0 470 452 484 48 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.7918442517519 0 0 1 1 1 0 1 0 0 0.0929379641104696 0.444167389418907 0.413858074136767 11.7918442517519 0.998156685158956 0 0.123483853912901 0 0 46
12031 NA NA NA NA NA NA NA NA NA "1993-01-01" 67299 41995 132293 8962 5675 3287 93 40978 NA 0 0 470 452 484 48 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.7927744386504 0 0 1 1 1 0 1 0 0 0.0819990118396252 0.366770810087034 0.374933665160027 11.7927744386504 0.994739892944572 0 0.118665919194348 0 0 47
12031 NA NA NA NA NA NA NA NA NA "1994-01-01" 96123 133293 220840 40001 37256 2745 409 73950 NA 0 0 470 452 484 48 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.305193736398 0 0 1 1 1 0 1 0 0 0.174360114377376 0.0686232844178895 0.322340202950099 12.305193736398 0.894230769230769 0 0.111177201406444 0 0 48
12032 NA NA NA NA NA NA NA NA NA "1992-01-01" 28245 9191 31356 1440 -664 2104 0 8151 NA 0 0 86 86 86 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.3531609153086 0 0 0 0 1 0 1 0 0 0.0384656480393204 1.46111111111111 0.217731595255903 10.3531609153086 0.998156685158956 1 0.123483853912901 0 0 24
12032 NA NA NA NA NA NA NA NA NA "1993-01-01" 22027 9625 39102 1216 0.21 1337 0 8781 NA 0 0 86 86 86 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.5739288955604 0 0 0 0 1 0 1 0 0 0.0384177935043599 0.999842956603675 0.277423227600152 10.5739288955604 0.994739892944572 1 0.118665919194348 0 0 25
12032 NA NA NA NA NA NA NA NA NA "1994-01-01" 23242 9663 38267 744 9 735 0 8819 NA 0 0 86 86 86 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.5523431849629 0 0 0 0 1 0 1 0 0 0.0226105455098009 0.987903225806452 0.268013979638353 10.5523431849629 0.894230769230769 1 0.111177201406444 0 0 26
12034 NA NA NA NA NA NA NA NA NA "1992-01-01" 44616 20749 64922 -4152 -6647 2495 130 18141 NA 0 0 256 212 199 75 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.0809418283013 0 0 0 0 1 0 1 0 0 -0.0635202325403503 -0.600915221579961 0.277533848389811 11.0809418283013 0.998156685158956 0 0.123483853912901 0 0 73
12034 NA NA NA NA NA NA NA NA NA "1993-01-01" 40791 18637 67421 2445 -735 3180 115 16080 NA 0 0 256 212 199 75 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.118711821072 0 0 0 0 1 0 1 0 0 0.0411422225213704 1.30061349693252 0.270579524803123 11.118711821072 0.994739892944572 1 0.118665919194348 0 0 74
12034 NA NA NA NA NA NA NA NA NA "1994-01-01" 40648 16376 71560 3002 967 2035 155 14419 NA 0 0 256 212 199 75 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.1782915376227 0 0 0 0 1 0 1 0 0 0.0526445005611672 0.677881412391739 0.252858445566779 11.1782915376227 0.894230769230769 0 0.111177201406444 0 0 75
12038 NA NA NA NA NA NA NA NA NA "1992-01-01" 29556 14916 53843 1053 -837 1890 953 13874 NA 0 0 272 262 247 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.8938276834201 0 0 1 0 1 0 1 0 0 0.0236778197517539 1.79487179487179 0.311971577621874 10.8938276834201 0.998156685158956 1 0.123483853912901 0 0 4
12038 NA NA NA NA NA NA NA NA NA "1993-01-01" 28816 14451 52440 787 -892 1679 1176 13215 NA 0 0 272 262 247 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.8674249378776 0 0 1 0 1 0 1 0 0 0.0181893822081494 2.13341804320203 0.30542907989923 10.8674249378776 0.994739892944572 1 0.118665919194348 0 0 5
12038 NA NA NA NA NA NA NA NA NA "1994-01-01" 38542 13789 65778 2053 892 1161 1240 12164 NA 0 0 272 262 247 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.0940407149026 0 0 1 0 1 0 1 0 0 0.0392310485180868 0.565513882123721 0.232443484741358 11.0940407149026 0.894230769230769 0 0.111177201406444 0 0 6
12040 NA NA NA NA NA NA NA NA NA "1992-01-01" 108344 60584 178437 8704 1484 7220 1908 58444 NA 0 0 616 589 539 12 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.091990876727 0 0 0 0 1 0 1 0 0 0.0515249100208373 0.829503676470588 0.345969880659216 12.091990876727 0.998156685158956 0 0.123483853912901 0 0 10
12040 NA NA NA NA NA NA NA NA NA "1993-01-01" 89665 53527 173912 4129 -2125 6254 0 53297 NA 0 0 616 589 539 12 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.066304703137 0 0 0 0 1 0 1 0 0 0.0288354097994301 1.51465245822233 0.372206547851835 12.066304703137 0.994739892944572 1 0.118665919194348 0 0 11
12040 NA NA NA NA NA NA NA NA NA "1994-01-01" 118794 51357 193313 8133 4902 3231 0 51148 NA 0 0 616 589 539 12 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.1720659159097 0 0 0 0 1 0 1 0 0 0.0477987199605057 0.397270379933604 0.300603581524646 12.1720659159097 0.894230769230769 0 0.111177201406444 0 0 12
12041 NA NA NA NA NA NA NA NA NA "1992-01-01" 120983 34257 260449 27029 26249 780 258 25258 NA 0 0 739 728 691 46 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.4701623436574 0 0 0 0 1 0 1 0 0 0.1741110538521 0.0288578933737837 0.162702911620716 12.4701623436574 0.998156685158956 0 0.123483853912901 0 0 44
12041 NA NA NA NA NA NA NA NA NA "1993-01-01" 124188 47269 250480 17065 14820 2245 155 26349 NA 0 0 739 728 691 46 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.4311343560003 0 0 0 0 1 0 1 0 0 0.0995293280530979 0.131555815997656 0.153677015228308 12.4311343560003 0.994739892944572 0 0.118665919194348 0 0 45
12041 NA NA NA NA NA NA NA NA NA "1994-01-01" 163231 59874 292303 12500 9394 3106 137 41085 NA 0 0 739 728 691 46 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12.5855462144747 0 0 0 0 1 0 1 0 0 0.0560274310302324 0.24848 0.184150960310168 12.5855462144747 0.894230769230769 0 0.111177201406444 0 0 46
12045 NA NA NA NA NA NA NA NA NA "1992-01-01" 43026 36235 101911 3855 537 3318 153 36082 NA 0 0 365 377 378 112 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.5318551623543 0 0 0 0 1 0 1 0 0 0.0486367822762771 0.860700389105058 0.455230188869684 11.5318551623543 0.998156685158956 0 0.123483853912901 0 0 110
12045 NA NA NA NA NA NA NA NA NA "1993-01-01" 43200 40966 119520 9184 5086 4098 164 40741 NA 0 0 365 377 378 112 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.6912390003666 0 0 0 0 1 0 1 0 0 0.10911769598175 0.446210801393728 0.484055319250053 11.6912390003666 0.994739892944572 0 0.118665919194348 0 0 111
12045 NA NA NA NA NA NA NA NA NA "1994-01-01" 50791 35913 136864 6741 4364 2377 81 35779 NA 0 0 365 377 378 112 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.8267430110266 0 0 0 0 1 0 1 0 0 0.0777472780955896 0.352618305889334 0.412656855508396 11.8267430110266 0.894230769230769 0 0.111177201406444 0 0 112
12046 NA NA NA NA NA NA NA NA NA "1992-01-01" 43681 10326 105719 4217 1992 2225 284 9670 NA 0 0 397 405 405 64 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.5685399097253 0 0 0 0 1 0 1 0 0 0.0780824707908234 0.527626274602798 0.179050863776918 11.5685399097253 0.998156685158956 0 0.123483853912901 0 0 62
12046 NA NA NA NA NA NA NA NA NA "1993-01-01" 45370 11342 111011 4548 2464 2084 361 10603 NA 0 0 397 405 405 64 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.6173845744836 0 0 0 0 1 0 1 0 0 0.0801946677951756 0.458223394898857 0.186962194949922 11.6173845744836 0.994739892944572 0 0.118665919194348 0 0 63
12046 NA NA NA NA NA NA NA NA NA "1994-01-01" 57737 22597 118986 4752 3139 1613 662 21654 NA 0 0 397 405 405 64 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.6867611181139 0 0 0 0 1 0 1 0 0 0.0591530360743894 0.339436026936027 0.269549630293525 11.6867611181139 0.894230769230769 0 0.111177201406444 0 0 64
12049 NA NA NA NA NA NA NA NA NA "1992-01-01" 15114 9433 27861 -72 -701 629 88 8681 NA 0 0 255 218 215 30 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.2349831404441 0 0 0 0 1 1 0 0 0 -0.00293314865360329 -8.73611111111111 0.353648103637919 10.2349831404441 0.998156685158956 0 0.123483853912901 0 0 28
12049 NA NA NA NA NA NA NA NA NA "1993-01-01" 18671 10621 34358 852 37 815 63 9883 NA 0 0 255 218 215 30 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.4445901671864 0 0 0 0 1 1 0 0 0 0.0290864399836133 0.956572769953052 0.337395876007101 10.4445901671864 0.994739892944572 0 0.118665919194348 0 0 29
12049 NA NA NA NA NA NA NA NA NA "1994-01-01" 17071 10113 35886 1149 427 722 76 9427 NA 0 0 255 218 215 30 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.4881025262726 0 0 0 0 1 1 0 0 0 0.0422675103001766 0.628372497824195 0.346784873454973 10.4881025262726 0.894230769230769 0 0.111177201406444 0 0 30
12057 NA NA NA NA NA NA NA NA NA "1992-01-01" 21492 22004 36803 1014 -2406 3420 1826 20095 NA 0 0 300 331 337 4 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.5133346425734 0 0 1 0 1 0 1 0 0 0.0233124885046901 3.37278106508876 0.461996505425786 10.5133346425734 0.998156685158956 1 0.123483853912901 0 0 2
12057 NA NA NA NA NA NA NA NA NA "1993-01-01" 19525 23492 36328 121 -2922 3043 1629 21777 NA 0 0 300 331 337 4 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.5003440727778 0 0 1 0 1 0 1 0 0 0.0028128414347816 25.1487603305785 0.506241718390404 10.5003440727778 0.994739892944572 1 0.118665919194348 0 0 3
12057 NA NA NA NA NA NA NA NA NA "1994-01-01" 27801 24459 45338 819 0.967 2786 1382 22983 NA 0 0 300 331 337 4 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.7219008119285 0 0 1 0 1 0 1 0 0 0.0156716417910448 0.99965302782559 0.439781859931114 10.7219008119285 0.894230769230769 1 0.111177201406444 0 0 4
12058 NA NA NA NA NA NA NA NA NA "1992-01-01" 48083 23171 96398 1265 -842 2107 820 19344 NA 0 0 NA NA 183 18 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.4762407334954 0 0 0 0 1 0 1 0 0 0.0177533892834087 1.66561264822134 0.27147949588795 11.4762407334954 0.998156685158956 1 0.123483853912901 0 0 16
12058 NA NA NA NA NA NA NA NA NA "1993-01-01" 55556 20173 90885 -511 -2234 1723 880 18998 NA 0 0 NA NA 183 18 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.4173502500472 0 0 0 0 1 0 1 0 0 -0.00674774524950811 -3.37181996086106 0.250868227495411 11.4173502500472 0.994739892944572 0 0.118665919194348 0 0 17
12058 NA NA NA NA NA NA NA NA NA "1994-01-01" 51395 20227 106259 334 0.1 1434 545 18679 NA 0 0 NA NA 183 18 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.5736347890817 0 0 0 0 1 0 1 0 0 0.004663371589735 0.999930269855659 0.260799754265449 11.5736347890817 0.894230769230769 1 0.111177201406444 0 0 18
12059 NA NA NA NA NA NA NA NA NA "1992-01-01" 34813 19229 79372 2925 1312 1613 76 19100 NA 0 0 404 400 413 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.2819009402051 0 0 0 0 1 0 1 0 0 0.0541245697790607 0.551452991452991 0.353428814625662 11.2819009402051 0.998156685158956 0 0.123483853912901 0 0 13
12059 NA NA NA NA NA NA NA NA NA "1993-01-01" 34456 21004 68740 616 -920 1536 250 20706 NA 0 0 404 400 413 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.1380865504038 0 0 0 0 1 0 1 0 0 0.0111071042192571 2.49350649350649 0.37335016227912 11.1380865504038 0.994739892944572 1 0.118665919194348 0 0 14
12059 NA NA NA NA NA NA NA NA NA "1994-01-01" 40642 20102 80644 -353 -904 551 211 19840 NA 0 0 404 400 413 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.2977996852496 0 0 0 0 1 0 1 0 0 -0.00581127354141973 -1.56090651558074 0.326616620571579 11.2977996852496 0.894230769230769 0 0.111177201406444 0 0 15
12066 NA NA NA NA NA NA NA NA NA "1992-01-01" 23814 10591 45421 2175 1342 833 748 8616 NA 0 0 315 320 352 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.7237298321499 0 0 1 0 1 0 1 0 0 0.0632175555878506 0.382988505747126 0.250428716756285 10.7237298321499 0.998156685158956 0 0.123483853912901 0 0 24
12066 NA NA NA NA NA NA NA NA NA "1993-01-01" 24150 12809 50394 2276 1490 786 243 9015 NA 0 0 315 320 352 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.8276273993537 0 0 1 0 1 0 1 0 0 0.0615817527530507 0.345342706502636 0.243918937200682 10.8276273993537 0.994739892944572 0 0.118665919194348 0 0 25
12066 NA NA NA NA NA NA NA NA NA "1994-01-01" 30238 12524 62429 4246 3790 456 141 9414 NA 0 0 315 320 352 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.0417851899874 0 0 1 0 1 0 1 0 0 0.0992937654927272 0.107395195478097 0.220148730181002 11.0417851899874 0.894230769230769 0 0.111177201406444 0 0 26
12067 NA NA NA NA NA NA NA NA NA "1992-01-01" 7143 25577 14450 -2552 -3998 1446 7523 16971 NA 0 1 120 90 90 54 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.57844969354058 0 0 0 1 1 1 0 0 0 -0.0779951100244499 -0.566614420062696 0.518673594132029 9.57844969354058 0.998156685158956 0 0.123483853912901 0 0 52
12067 NA NA NA NA NA NA NA NA NA "1993-01-01" 5045 26150 12156 -687 -2479 1792 8787 16285 NA 0 1 120 90 90 54 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.40557815403668 0 0 0 1 1 1 0 0 0 -0.0220227600577016 -2.60844250363901 0.522038788267351 9.40557815403668 0.994739892944572 0 0.118665919194348 0 0 53
12067 NA NA NA NA NA NA NA NA NA "1994-01-01" 4794 27433 11937 0.621 -3186 1565 12966 12593 NA 0 1 120 90 90 54 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.38739809909504 0 0 0 1 1 1 0 0 0 1.92695565829894e-05 -0.965453423812461 0.390759301207062 9.38739809909504 0.894230769230769 0 0.111177201406444 0 0 54
12069 NA NA NA NA NA NA NA NA NA "1992-01-01" 69916 62559 143185 3346 -2574 5920 1201 56269 NA 0 0 650 656 557 9 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.8718927794188 0 0 0 0 1 0 1 0 0 0.0252575957727873 1.76927674835625 0.424751839969806 11.8718927794188 0.998156685158956 1 0.123483853912901 0 0 7
12069 NA NA NA NA NA NA NA NA NA "1993-01-01" 61978 60844 133112 -3991 -9356 5365 1624 54079 NA 0 0 650 656 557 9 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.7989461580953 0 0 0 0 1 0 1 0 0 -0.0324941785673576 -1.34427461789025 0.44030385435834 11.7989461580953 0.994739892944572 0 0.118665919194348 0 0 8
12069 NA NA NA NA NA NA NA NA NA "1994-01-01" 78341 71348 150933 -967 -4467 3500 1745 64411 NA 0 0 650 656 557 9 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.92459130872 0 0 0 0 1 0 1 0 0 -0.00646006052548951 -3.61944157187177 0.430298819552539 11.92459130872 0.894230769230769 0 0.111177201406444 0 0 9
12070 NA NA NA NA NA NA NA NA NA "1992-01-01" 65191 20448 93945 17828 16399 1429 75 20138 NA 0 1 405 405 393 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.4504647836276 0 0 0 0 0 0 1 0 0 0.208176181412674 0.0801548126542517 0.235149873305387 11.4504647836276 0.998156685158956 0 0.123483853912901 0 0 13
12070 NA NA NA NA NA NA NA NA NA "1993-01-01" 65197 20783 92533 18496 16996 1500 67 20482 NA 0 1 405 405 393 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.4353206166347 0 0 0 0 0 0 1 0 0 0.215119795301233 0.081098615916955 0.238218190276809 11.4353206166347 0.994739892944572 0 0.118665919194348 0 0 14
12070 NA NA NA NA NA NA NA NA NA "1994-01-01" 72971 22388 104292 16421 14004 2417 65 21958 NA 0 1 405 405 393 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.5549499362255 0 0 0 0 0 0 1 0 0 0.172201889701025 0.147189574325559 0.230266676454241 11.5549499362255 0.894230769230769 0 0.111177201406444 0 0 15
12073 NA NA NA NA NA NA NA NA NA "1992-01-01" 33223 28942 44367 5088 876 4212 286 11270 NA 0 0 350 350 342 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.7002512288349 0 0 0 0 1 0 1 0 0 0.0818466983029036 0.827830188679245 0.181291723638703 10.7002512288349 0.998156685158956 0 0.123483853912901 0 0 13
12073 NA NA NA NA NA NA NA NA NA "1993-01-01" 19204 50854 47154 6355 2247 4108 370 11889 NA 0 0 350 350 342 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.7611741200942 0 0 0 0 1 0 1 0 0 0.0907105541123069 0.646420141620771 0.169702246709869 10.7611741200942 0.994739892944572 0 0.118665919194348 0 0 14
12073 NA NA NA NA NA NA NA NA NA "1994-01-01" 19963 51334 55298 9702 6702 3000 294 17426 NA 0 0 350 350 342 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.9204920204911 0 0 0 0 1 0 1 0 0 0.136078656885984 0.309214594928881 0.244414210976619 10.9204920204911 0.894230769230769 0 0.111177201406444 0 0 15
12078 NA NA NA NA NA NA NA NA NA "1992-01-01" 68369 44024 79970 5961 -822 6783 672 43334 NA 0 0 462 436 390 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.2894068433259 0 0 0 0 1 1 0 0 0 0.0530371108520993 1.13789632611978 0.385557819437154 11.2894068433259 0.998156685158956 1 0.123483853912901 0 0 13
12078 NA NA NA NA NA NA NA NA NA "1993-01-01" 78377 45097 89067 5485 -2640 8125 1101 41926 NA 0 0 462 436 390 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.3971441744845 0 0 0 0 1 1 0 0 0 0.0444223075303303 1.48131267092069 0.339553266274681 11.3971441744845 0.994739892944572 1 0.118665919194348 0 0 14
12078 NA NA NA NA NA NA NA NA NA "1994-01-01" 89156 49134 105355 8741 -314 9055 1422 41215 NA 0 0 462 436 390 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11.5650908789509 0 0 0 0 1 1 0 0 0 0.0632077518258732 1.03592266331083 0.298033118808301 11.5650908789509 0.894230769230769 1 0.111177201406444 0 0 15
12079 NA NA NA NA NA NA NA NA NA "1992-01-01" 6237 5143 10590 1025 -39 1064 16 5123 NA 0 0 82 82 85 8 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.26766543859545 0 0 0 0 0 1 0 0 0 0.0900702987697715 1.0380487804878 0.450175746924429 9.26766543859545 0.998156685158956 1 0.123483853912901 0 0 6
12079 NA NA NA NA NA NA NA NA NA "1993-01-01" 7187 4807 11455 708 -275 983 12 4641 NA 0 0 82 82 85 8 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.3461815948876 0 0 0 0 0 1 0 0 0 0.0590295147573787 1.38841807909605 0.386943471735868 9.3461815948876 0.994739892944572 1 0.118665919194348 0 0 7
12079 NA NA NA NA NA NA NA NA NA "1994-01-01" 12476 5012 12732 760 14 746 54 4841 NA 0 0 82 82 85 8 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.45187378840198 0 0 0 0 0 1 0 0 0 0.0434583714547118 0.981578947368421 0.276818389752973 9.45187378840198 0.894230769230769 1 0.111177201406444 0 0 8
12082 NA NA NA NA NA NA NA NA NA "1992-01-01" 19284 21242 35783 2465 -560 3025 738 17542 NA 0 0 178 291 307 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.4852281992717 0 0 0 0 1 1 0 0 0 0.0608251492868776 1.22718052738337 0.43285791837339 10.4852281992717 0.998156685158956 1 0.123483853912901 0 0 24
12082 NA NA NA NA NA NA NA NA NA "1993-01-01" 22762 21236 42390 3651 77 3574 723 18126 NA 0 0 178 291 307 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.6546677643467 0 0 0 0 1 1 0 0 0 0.082981044592936 0.978909887701999 0.411973271512341 10.6546677643467 0.994739892944572 0 0.118665919194348 0 0 25
12082 NA NA NA NA NA NA NA NA NA "1994-01-01" 26699 22388 49671 6010 3562 2448 672 20672 NA 0 0 178 291 307 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10.8131765407757 0 0 0 0 1 1 0 0 0 0.122435675433414 0.407321131447587 0.421129830708742 10.8131765407757 0.894230769230769 0 0.111177201406444 0 0 26
