"d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "identif" "razd" "raz98d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "desi98"
NA NA NA NA NA NA NA NA NA 0 1997-01-01 3411 354 7720 161 78 83 0 345 NA NA NA NA NA NA NA NA 20 20 20 10 0 2 2 10 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.0427622841965471 0.515527950310559 0.0916334661354582 8.95156964301882 0.847376371132951 "0" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 12078 1156 19181 4309 4161 148 54 1102 NA NA NA NA NA NA NA NA 18 18 18 25 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.325600725404262 0.0343467161754467 0.0832703642133897 9.86167548472169 0.83922276510508 "0" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 10918 1299 15416 2097 2060 37 104 1195 NA NA NA NA NA NA NA NA 18 18 18 25 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.171646066955881 0.0176442536957558 0.0978145207497749 9.6431612100942 0.883827117462531 "0" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 11601 1143 15277 1207 1112 95 90 1032 NA NA NA NA NA NA NA NA 18 18 18 25 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0947112366603892 0.0787075393537697 0.0809792843691149 9.63410370836572 0.847376371132951 "0" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 43591 3033 57118 5847 1594 4253 330 2686 NA NA NA NA NA NA NA NA 110 104 104 14 0 2 2 18 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.12540751544269 0.727381563194801 0.0576098146877145 10.9528745823949 0.83922276510508 "0" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 33693 3185 40062 4996 522 4474 159 3009 NA NA NA NA NA NA NA NA 110 104 104 14 0 2 2 18 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.135473724171593 0.895516413130504 0.0815933618959813 10.5981835330859 0.883827117462531 "1" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 41348 3560 55122 6533 2412 4121 17 3400 NA NA NA NA NA NA NA NA 110 104 104 14 0 2 2 18 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.145475193729402 0.63079748966784 0.0757103411418901 10.9173041894995 0.847376371132951 "0" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 3808 1904 10032 129 -4 133 432 900 NA NA NA NA NA NA NA NA 35 32 30 18 0 2 2 16 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0225840336134454 1.03100775193798 0.157563025210084 9.2135352628727 0.83922276510508 "1" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 4244 2177 12191 245 102 143 551 978 NA NA NA NA NA NA NA NA 35 32 30 18 0 2 2 16 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.03815605045943 0.583673469387755 0.152312723874786 9.40845325356515 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 4812 1534 12890 -106 -275 169 448 1069 NA NA NA NA NA NA NA NA 35 32 30 18 0 2 2 16 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 -0.0167034352347936 -1.59433962264151 0.168452568547116 9.46420709593323 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 3508 671 6220 982 823 159 19 652 NA NA NA NA NA NA NA NA 12 11 11 18 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.234984446039722 0.161914460285132 0.15601818616894 8.73552518573323 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 3801 1009 6328 766 495 271 49 960 NA NA NA NA NA NA NA NA 12 11 11 18 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.159251559251559 0.35378590078329 0.1995841995842 8.75273950944749 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 3412 1221 5490 341 88 253 40 1181 NA NA NA NA NA NA NA NA 12 11 11 18 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0736024174401036 0.741935483870968 0.254910425210447 8.61068353450358 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 2000 NA NA NA NA NA NA NA NA NA NA NA NA NA 14 14 17 10 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA NA NA 7.60090245954208 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 NA NA 2000 NA NA NA NA NA NA NA NA NA NA NA NA NA 14 14 17 10 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA NA NA 7.60090245954208 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 NA NA 2000 NA NA NA NA NA NA NA NA NA NA NA NA NA 14 14 17 10 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA NA NA 7.60090245954208 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 2991 297 4516 20 -124 144 20 277 NA NA NA NA NA NA NA NA 20 19 20 15 0 2 2 16 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.00608272506082725 7.2 0.0842457420924574 8.41538192526955 0.83922276510508 "1" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 NA NA 5102 NA NA NA NA NA NA NA NA NA NA NA NA NA 20 19 20 15 0 2 2 16 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA NA NA 8.53738789870176 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 NA NA 4157 NA NA NA NA NA NA NA NA NA NA NA NA NA 20 19 20 15 0 2 2 16 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA NA NA 8.33254893925264 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 2601 857 4428 108 -11 119 12 833 NA NA NA NA NA NA NA NA 15 15 15 13 0 2 2 13 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0312319259687681 1.10185185185185 0.240890688259109 8.39570329382853 0.83922276510508 "1" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 3072 795 5618 103 -23 126 20 775 NA NA NA NA NA NA NA NA 15 15 15 13 0 2 2 13 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0266356348590639 1.22330097087379 0.200413757434704 8.63373100766419 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 2716 724 4610 11 -75 86 22 702 NA NA NA NA NA NA NA NA 15 15 15 13 0 2 2 13 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.00319767441860465 7.81818181818182 0.20406976744186 8.43598313599069 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 29345 12605 56908 3787 2148 1639 102 12426 NA NA NA NA NA NA NA NA 98 96 94 12 0 2 2 11 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.0902741358760429 0.432796408766834 0.296209773539929 10.9491912077711 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 25673 9618 55499 5068 3919 1149 96 9428 NA NA NA NA NA NA NA NA 98 96 94 12 0 2 2 11 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.143606018531637 0.226716653512234 0.26715026494007 10.9241202815542 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 30561 13512 54884 2160 1231 929 175 13334 NA NA NA NA NA NA NA NA 98 96 94 12 0 2 2 11 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.0490095977128854 0.430092592592593 0.302543507362784 10.9129771460411 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 NA NA 5100 NA NA NA NA NA NA NA NA NA NA NA NA NA 10 11 11 17 1 2 1 8 1 NA NA NA NA NA NA NA 1 1 0 0 0 0 0 1 NA NA NA 8.53699581871242 0.83922276510508 NA 0.112094395280236 NA 1
NA NA NA NA NA NA NA NA NA 1 1996-01-01 2627 793 5953 463 229 234 8 765 NA NA NA NA NA NA NA NA 10 11 11 17 1 2 1 8 1 NA NA NA NA NA NA NA 1 1 0 0 0 0 0 1 0.135380116959064 0.505399568034557 0.223684210526316 8.69165057315339 0.883827117462531 "0" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 1 1997-01-01 3450 809 6761 586 155 431 3 801 NA NA NA NA NA NA NA NA 10 11 11 17 1 2 1 8 1 NA NA NA NA NA NA NA 1 1 0 0 0 0 0 1 0.137590983799014 0.735494880546075 0.18807231744541 8.81892608709068 0.847376371132951 "0" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 0 1995-01-01 1627 338 3359 1056 867 189 30 302 NA NA NA NA NA NA NA NA 20 20 20 13 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.537404580152672 0.178977272727273 0.153689567430025 8.11939858961229 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 2031 812 3226 648 508 140 12 782 NA NA NA NA NA NA NA NA 20 20 20 13 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.227928244811819 0.216049382716049 0.275061554695744 8.07899825868515 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 1807 753 3244 517 362 155 0 735 NA NA NA NA NA NA NA NA 20 20 20 13 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.201953125 0.299806576402321 0.287109375 8.0845624152353 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 192 1 0 2 2 1 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 NA NA NA NA 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 192 1 0 2 2 1 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 NA NA NA NA 0.883827117462531 NA 0.115472637541575 NA 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 NA NA 18158 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 192 1 0 2 2 1 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 NA NA NA 9.8068665139317 0.847376371132951 NA 0.11414817232376 NA 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 41380 3120 41546 2990 2829 161 693 1923 NA NA NA NA NA NA NA NA 176 147 149 17 0 2 2 15 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0.0671910112359551 0.0538461538461538 0.0432134831460674 10.6345565260946 0.83922276510508 "0" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 52549 2859 54684 4990 4806 184 579 1776 NA NA NA NA NA NA NA NA 176 147 149 17 0 2 2 15 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0.0900591972278371 0.03687374749499 0.0320531331215709 10.9093264410519 0.883827117462531 "0" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 41892 3226 50300 2956 2442 514 574 2148 NA NA NA NA NA NA NA NA 176 147 149 17 0 2 2 15 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0.0655170885234275 0.173883626522327 0.0476084932842768 10.8257603560878 0.847376371132951 "0" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 4660 5409 11081 739 458 281 503 4880 NA NA NA NA NA NA NA NA 82 82 82 17 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.073393584268547 0.380243572395129 0.484655874466183 9.31298720893633 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 5023 3989 11724 -184 -455 271 469 3493 NA NA NA NA NA NA NA NA 82 82 82 17 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 -0.0204172214824678 -1.47282608695652 0.387594318686196 9.36939330183078 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 5774 3889 12307 172 -36 208 428 3363 NA NA NA NA NA NA NA NA 82 82 82 17 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0177998551174583 1.2093023255814 0.348028562558212 9.41792348517234 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 5846 1924 7554 767 112 655 35 1805 NA NA NA NA NA NA NA NA 34 33 32 12 1 2 2 8 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0987129987129987 0.853976531942634 0.232303732303732 8.9298325032724 0.83922276510508 "1" 0.112094395280236 "0" 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 5714 1918 7263 303 -218 521 97 1760 NA NA NA NA NA NA NA NA 34 33 32 12 1 2 2 8 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0397012578616352 1.71947194719472 0.230607966457023 8.89054824560617 0.883827117462531 "1" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 5814 2262 6960 402 11 391 120 2062 NA NA NA NA NA NA NA NA 34 33 32 12 1 2 2 8 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.049777117384844 0.972636815920398 0.255324418028727 8.84793475332846 0.847376371132951 "1" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 1 1995-01-01 104893 289046 169889 -960 -9949 8989 7423 47793 NA NA NA NA NA NA NA NA 299 299 285 6 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 -0.00243692551384859 -9.36354166666667 0.121320813628506 12.042900561597 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 76170 265081 172942 -10700 -17270 6570 3921 53077 NA NA NA NA NA NA NA NA 299 299 285 6 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 -0.0313552194718843 -0.614018691588785 0.155536540552262 12.0607115571521 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 70288 47952 147456 -12913 -18191 5278 336 46416 NA NA NA NA NA NA NA NA 299 299 285 6 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 -0.109210081190798 -0.408735382947417 0.39255751014885 11.9012851051755 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 6432 3117 9080 796 422 374 0 3114 NA NA NA NA NA NA NA NA 51 49 48 77 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.0833595140852445 0.469849246231156 0.326107445805844 9.11382947159534 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 6597 3412 10618 1533 1067 466 0 3412 NA NA NA NA NA NA NA NA 51 49 48 77 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.153162154061345 0.303979125896934 0.340893196123489 9.27030595314362 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 6453 3630 11932 1632 1309 323 0 3630 NA NA NA NA NA NA NA NA 51 49 48 77 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.161856590300506 0.197916666666667 0.360011901219875 9.38697914563464 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 4400 NA NA NA NA NA NA NA NA NA NA NA NA NA 27 25 25 17 1 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 NA NA NA 8.38935981990635 0.83922276510508 NA 0.112094395280236 NA 1
NA NA NA NA NA NA NA NA NA 0 1996-01-01 2881 1008 4872 318 4 314 330 678 NA NA NA NA NA NA NA NA 27 25 25 17 1 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0817690923116482 0.987421383647799 0.174337876060684 8.49125980938973 0.883827117462531 "1" 0.115472637541575 "0" 1
NA NA NA NA NA NA NA NA NA 0 1997-01-01 3238 982 4703 49 -230 279 253 729 NA NA NA NA NA NA NA NA 27 25 25 17 1 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0116113744075829 5.69387755102041 0.172748815165877 8.45595588194505 0.847376371132951 "1" 0.11414817232376 "0" 1
NA NA NA NA NA NA NA NA NA 1 1995-01-01 56928 15361 91498 3678 2936 742 2299 12472 NA NA NA NA NA NA NA NA 203 215 510 117 NA NA NA NA 1 NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0.0508791102380722 0.201740076128331 0.172529707147699 11.4240723931012 0.83922276510508 "0" 0.112094395280236 "0" NA
NA NA NA NA NA NA NA NA NA 1 1996-01-01 55162 13557 96157 4001 3339 662 104 13385 NA NA NA NA NA NA NA NA 203 215 510 117 NA NA NA NA 1 NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0.0582226167435498 0.165458635341165 0.194778736593955 11.473737551279 0.883827117462531 "0" 0.115472637541575 "0" NA
NA NA NA NA NA NA NA NA NA 1 1997-01-01 114423 35989 191866 13103 12590 513 56 35856 NA NA NA NA NA NA NA NA 203 215 510 117 NA NA NA NA 1 NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0.0871140600484004 0.0391513393879264 0.238385235220594 12.164552490686 0.847376371132951 "0" 0.11414817232376 "0" NA
NA NA NA NA NA NA NA NA NA 1 1995-01-01 2673 7163 3090 -241 -622 381 98 7056 NA NA NA NA NA NA NA NA 90 90 90 22 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 -0.0245018300122001 -1.58091286307054 0.717364782431883 8.03592636989179 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 1 1996-01-01 3126 6417 6529 151 -159 310 75 6332 NA NA NA NA NA NA NA NA 90 90 90 22 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0.0158231164204129 2.05298013245033 0.663523001152677 8.78400907118663 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 1 1997-01-01 2143 5762 5779 -63 -320 257 52 5647 NA NA NA NA NA NA NA NA 90 90 90 22 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 -0.0079696394686907 -4.07936507936508 0.714358001265022 8.66198593631778 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 16033 5380 34335 2604 2163 441 31 5349 NA NA NA NA NA NA NA NA 82 86 92 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.121608368747957 0.169354838709677 0.249801522439639 10.4439205210548 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 12013 8323 27208 2074 1775 299 15 8257 NA NA NA NA NA NA NA NA 82 86 92 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.101986624704957 0.144165863066538 0.40602871754524 10.211266326687 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 11558 9156 25671 962 656 306 5 9100 NA NA NA NA NA NA NA NA 82 86 92 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0464420198899295 0.318087318087318 0.439316404364198 10.1531172290862 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 7579 7012 17584 305 -52 357 6194 599 NA NA NA NA NA NA NA NA 35 38 40 16 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0209032965526695 1.17049180327869 0.0410527037214721 9.7747446766434 0.83922276510508 "1" 0.112094395280236 "1" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 12395 7108 20642 664 148 516 6335 553 NA NA NA NA NA NA NA NA 35 38 40 16 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0340460441983285 0.77710843373494 0.0283546121109573 9.93508311412588 0.883827117462531 "0" 0.115472637541575 "1" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 12785 7763 24227 823 301 522 6160 1464 NA NA NA NA NA NA NA NA 35 38 40 16 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0400525598598404 0.634264884568651 0.07124781000584 10.0952229926907 0.847376371132951 "0" 0.11414817232376 "1" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 35252 27564 71174 5036 914 4122 15045 11282 NA NA NA NA NA NA NA NA 242 264 268 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0801706571574121 0.818506751389992 0.179603922567499 11.1728828621705 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 46773 27958 71591 1099 -2045 3144 14902 11077 NA NA NA NA NA NA NA NA 242 264 268 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.014706079137172 2.86078252957234 0.148224966881214 11.178724646724 0.883827117462531 "1" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 50487 25732 85741 6146 3283 2863 13579 11490 NA NA NA NA NA NA NA NA 242 264 268 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0806360618743358 0.465831435079727 0.150749813038744 11.3590864032517 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 3878 5925 10753 877 70 807 57 4509 NA NA NA NA NA NA NA NA 28 28 26 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.0894624094664899 0.92018244013683 0.459961236356217 9.28294006439053 0.83922276510508 "1" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 4314 5921 10787 755 88 667 28 4534 NA NA NA NA NA NA NA NA 28 28 26 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.0737664875427455 0.883443708609272 0.442989741084514 9.28609698437543 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 4706 6213 10579 593 60 533 15 4839 NA NA NA NA NA NA NA NA 28 28 26 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.0543090026559209 0.898819561551433 0.443172451689715 9.26662618298677 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 2967 6533 9256 538 245 293 249 6283 NA NA NA NA NA NA NA NA 20 20 19 12 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0566315789473684 0.544609665427509 0.661368421052632 9.13302726887351 0.83922276510508 "0" 0.112094395280236 "0" 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 2482 6472 4930 797 547 250 131 6172 NA NA NA NA NA NA NA NA 20 20 19 12 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0890104981014072 0.313676286072773 0.689300871119053 8.50309426703674 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 3240 6464 3217 448 240 208 117 5709 NA NA NA NA NA NA NA NA 20 20 19 12 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0.0461665292662819 0.464285714285714 0.588314097279472 8.07620452723903 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 4000 NA NA NA NA NA NA NA NA NA NA NA NA NA 25 25 25 12 0 2 2 11 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA NA NA 8.29404964010203 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 2209 2368 4067 322 141 181 60 2305 NA NA NA NA NA NA NA NA 25 25 25 12 0 2 2 11 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.0703517587939698 0.562111801242236 0.503604981428884 8.31066090590723 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 2406 2095 4084 64 -53 117 34 2045 NA NA NA NA NA NA NA NA 25 25 25 12 0 2 2 11 1 NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0.014219062430571 1.828125 0.454343479226838 8.31483217928456 0.847376371132951 "1" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 0 1995-01-01 NA NA 4500 NA NA NA NA NA NA NA NA NA NA NA NA NA 14 16 16 16 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 NA NA NA 8.41183267575841 0.83922276510508 NA 0.112094395280236 NA 0
NA NA NA NA NA NA NA NA NA 0 1996-01-01 3820 2061 5133 295 164 131 98 1963 NA NA NA NA NA NA NA NA 14 16 16 16 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0501615371535453 0.444067796610169 0.33378677095732 8.5434455625603 0.883827117462531 "0" 0.115472637541575 "0" 0
NA NA NA NA NA NA NA NA NA 0 1997-01-01 4818 2021 6195 255 159 96 74 1944 NA NA NA NA NA NA NA NA 14 16 16 16 0 2 2 NA 1 NA NA NA NA NA NA NA 0 0 0 0 0 1 0 0 0.0372861529463372 0.376470588235294 0.284252083637959 8.73149779406324 0.847376371132951 "0" 0.11414817232376 "0" 0
NA NA NA NA NA NA NA NA NA 1 1995-01-01 81451 54730 127713 12470 8083 4387 1220 47359 NA NA NA NA NA NA NA NA 309 310 320 12 0 2 2 12 1 NA NA NA NA NA NA NA 0 0 1 0 0 1 0 0 0.0915693084938427 0.351804330392943 0.347765106732951 11.7575408379356 0.83922276510508 "0" 0.112094395280236 "0" 0
