"identif" "d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "razd" "raz01d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "desi01" "persist" "perdesi"
46830338 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 12566.9457255445 6225.37146162467 25126.1445976026 1185.78504030946 878.493185351218 307.291854958244 84.1824745515863 4227.19971904745 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 160 160 200 46 46 1 0 0 0 0 1 0 0 0 0.063099458597851 0.259146341463414 0.224942974139116 10.1316642004472 0.598704696626315 0 0.100247520197656 0 0 0 0
46830338 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 20218 5976 31139 2616 2252 364 104 3960 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 160 160 200 46 46 1 0 0 0 0 1 0 0 0 0.0998701992822784 0.13914373088685 0.151179659463999 10.3462163318345 0.632456223065049 0 0.100114425048501 0 0 0 0
46939026 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 46 46 46 6 NA 1 0 0 0 0 0 0 0 1 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
47150538 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 5549.84583761562 435.373165932437 5627.83082937813 275.787984113786 85.215388349766 190.572595764021 160.61809561683 250.481596058401 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 53 53 53 54 54 1 0 0 0 0 1 0 0 0 0.0460781775821901 0.691011235955054 0.0418500302010527 8.63547935903662 0.682926829268293 1 0.0995614662892028 1 0 0 0
47150538 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 5260.11351722642 693.085158578091 6591.02294618003 295.929803178276 115.686345396045 180.243457782231 328.983044720003 350.674234481761 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 53 53 53 54 54 1 0 0 0 0 1 0 0 0 0.0497093779821289 0.609075043630018 0.058905179144617 8.79346384248802 0.598704696626315 1 0.100247520197656 1 0 0 0
47150538 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 5875 850 6511 325 124 201 394 414 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 53 53 53 54 54 1 0 0 0 0 1 0 0 0 0.0483271375464684 0.618461538461539 0.0615613382899628 8.78124833323686 0.632456223065049 0 0.100114425048501 1 0 0 0
47760241 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 48 55 75 29 NA 1 0 0 1 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
50080919 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 9575.62736601817 7654.92415830437 7044.4721035806 531.950606062171 -63.0077416889176 594.958347751088 415.747803767037 7186.4977508302 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 55 57 60 39 38 1 0 0 0 0 1 0 0 0 0.0308725234541258 1.11844660194175 0.417078799868117 8.85999848945718 0.682926829268293 1 0.0995614662892028 0 0 0 0
50080919 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 11784.5135234239 8483.83748134299 9459.42456372303 461.196010886911 5.16456899089417 456.031441896017 387.859131216204 8043.29974641966 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 55 57 60 39 38 1 0 0 0 0 1 0 0 0 0.022754491017964 0.988801791713327 0.396840361829532 9.15476683183672 0.598704696626315 1 0.100247520197656 0 0 0 0
50080919 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 16289 8810 14340 827 29 798 376 8380 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 55 57 60 39 38 1 0 0 0 0 1 0 0 0 0.0329495199011913 0.964933494558646 0.333877843738794 9.57080811415361 0.632456223065049 1 0.100114425048501 0 0 0 0
50090860 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 820.175617553337 582.805390777113 1445.32189983835 85.0057419678041 70.2668465658199 14.7388954019842 8.37434861873602 553.799907037758 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 25 24 24 32 32 1 0 0 0 0 1 0 0 0 0.0605893746694127 0.173387056695142 0.394730865029158 7.27608734379163 0.682926829268293 0 0.0995614662892028 0 0 0 0
50090860 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 814.594923228682 639.709089124967 1584.09755974115 113.830381610003 93.7196098684584 20.1107717415443 39.8105630929571 578.438994045252 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 25 24 24 32 32 1 0 0 0 0 1 0 0 0 0.0782713797411446 0.176673146985015 0.397742830337864 7.36777016122342 0.598704696626315 0 0.100247520197656 0 0 0 0
50090860 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1039.55589561373 676.561575606708 1781.11804035594 77.3736441715257 60.2968284381827 17.076815733343 28.3293812329892 618.573151471644 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 25 24 24 32 32 1 0 0 0 0 1 0 0 0 0.0450864497734531 0.22070584778825 0.360449189432083 7.48499655866552 0.632456223065049 0 0.100114425048501 0 0 0 0
50110536 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 87 87 87 52 52 1 NA NA 0 0 0 0 0 1 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA NA 0 0
50120568 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 13151.5749353138 1701.72548249986 12175.4713960346 204.516932039437 -166.815578405904 371.332510445341 1.03291379817897 1674.35326684811 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA 28 28 29 20 NA 1 0 0 0 0 0 1 0 0 0.013769123783032 1.81565656565657 0.112726008344923 9.40717866556139 0.682926829268293 1 0.0995614662892028 0 0 0 0
50120568 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 14633.2897788015 1802.43457782231 13972.224947967 524.203752575828 101.225552221539 422.978200354289 1.03291379817897 1774.54590527148 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA 28 28 29 20 NA 1 0 0 0 0 0 1 0 0 0.0318941679235796 0.806896551724139 0.107968828557064 9.54482670570887 0.598704696626315 1 0.100247520197656 0 0 0 0
50120568 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 13177 1509 16102 542 36 506 1 1479 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA 28 28 29 20 NA 1 0 0 0 0 0 1 0 0 0.0369058967724363 0.933579335793358 0.100708157428844 9.68669876685993 0.632456223065049 1 0.100114425048501 0 0 0 0
50490896 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1858.72837982306 1692.94571521534 2988.73607503086 -95.0280694324654 -136.344621359624 41.3165519271589 11.8785086790582 1452.27680023964 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 48 43 40 32 NA 1 0 0 0 0 0 0 1 0 -0.0267558528428093 -0.434782608695653 0.408899229315108 8.00260585963357 0.682926829268293 0 0.0995614662892028 0 1 0 1
50490896 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1907.79178523656 1540.59092998394 2889.05989350659 16.0101638717739 -25.8228449544745 41.8330088262484 34.6026122389956 1396.49945513797 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 48 43 40 32 NA 1 0 0 0 0 0 0 1 0 0.00464280365433573 2.61290322580648 0.404972292945934 7.96868643182164 0.598704696626315 1 0.100247520197656 0 1 0 1
50490896 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2002 1722 3541 -94 -156 62 67 1471 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 48 43 40 32 NA 1 0 0 0 0 0 0 1 0 -0.0252416756176155 -0.659574468085106 0.39500537056928 8.1721644521119 0.632456223065049 0 0.100114425048501 0 1 0 1
50950319 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2044.67310137532 847.158385968899 2540.93397769939 131.741090343805 118.425141121848 13.3159492219577 3.68233769050804 814.377962784116 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 21 19 19 53 52 1 0 0 0 0 1 0 0 0 0.0455562818650933 0.101076658673516 0.281613215136549 7.84028700018032 0.682926829268293 0 0.0995614662892028 0 0 0 0
50950319 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1937.2291870452 897.24529327005 2507.50420912373 69.4096572275561 58.4238912961519 10.9857659314042 0 871.585906924138 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 21 19 19 53 52 1 0 0 0 0 1 0 0 0 0.0244876634838626 0.158274314702173 0.307494709505094 7.82704319844833 0.598704696626315 0 0.100247520197656 0 0 0 0
50950319 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2327.85136577027 913.563849049978 3366.78709374209 210.294499734025 185.346488351315 24.9480113827101 0 891.054881808839 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 21 19 19 53 52 1 0 0 0 0 1 0 0 0 0.0648773717024977 0.118633684733855 0.274896865336721 8.12171418393994 0.632456223065049 0 0.100114425048501 0 0 0 0
51530534 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1507 308 964 -79 -90 11 16 291 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 15 33 NA 1 0 0 0 0 0 0 1 0 -0.0435261707988981 -0.139240506329114 0.160330578512397 6.87109129461055 0.682926829268293 0 0.0995614662892028 0 0 0 0
51530534 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1625.88122420943 289.23773698916 981.688206706709 20.4910420550853 12.7969472232695 7.69409483181581 3.55040464398044 285.176040015081 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 15 33 NA 1 0 0 0 0 0 0 1 0 0.0106996183893771 0.375485776230026 0.148907741917296 6.88927374949268 0.598704696626315 0 0.100247520197656 0 0 0 0
51530534 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1571.66744772165 285.861925248028 656.690169242926 -1.45628967034556 -1.90289783966079 0.44660816931523 3.40005009631921 281.950582821611 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 15 33 NA 1 0 0 0 0 0 0 1 0 -0.000783992808693708 -0.306675367139873 0.15178795389429 6.48721232314872 0.632456223065049 0 0.100114425048501 0 0 0 0
51780394 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3969 2175 6111 276 111 165 89 2044 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 39 40 43 50 50 1 0 0 0 0 0 0 1 0 0.044921875 0.597826086956522 0.332682291666667 8.71784570489492 0.682926829268293 0 0.0995614662892028 0 0 0 0
51780394 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 4365 3068 5631 150 33 117 49 1738 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 39 40 43 50 50 1 0 0 0 0 0 0 1 0 0.0201802771424728 0.78 0.233822144490784 8.63604232525462 0.598704696626315 1 0.100247520197656 0 0 0 0
51780394 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 4855 2693 6598 222 77 145 54 1666 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 39 40 43 50 50 1 0 0 0 0 0 0 1 0 0.0294117647058824 0.653153153153153 0.220720720720721 8.79452185178853 0.632456223065049 1 0.100114425048501 0 0 0 0
51790393 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 4609.89428127276 687.404132688107 6914.84142190913 380.112277729862 349.124863784493 30.9874139453692 12.9114224772372 608.902684026505 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 63 63 63 35 35 1 0 0 0 0 0 0 1 0 0.0717558740372429 0.0815217391304347 0.11494589061129 8.84142531135711 0.682926829268293 0 0.0995614662892028 0 0 0 0
51790393 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 6352 1253 9790 1089 1041 48 9 1142 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 63 63 63 35 35 1 0 0 0 0 0 0 1 0 0.143195266272189 0.0440771349862259 0.150164365548981 9.18911673552456 0.598704696626315 0 0.100247520197656 0 0 0 0
51790393 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 8834 2102 13333 1866 1727 139 14 1990 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 63 63 63 35 35 1 0 0 0 0 0 0 1 0 0.170629114850037 0.0744908896034298 0.181967812728603 9.49799744411546 0.632456223065049 0 0.100114425048501 0 0 0 0
52220390 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1804 394 1981 26 11 15 60 283 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 12 13 13 55 NA 1 0 0 0 0 1 0 0 0 0.0118289353958144 0.576923076923077 0.128753412192903 7.59135704669855 0.682926829268293 0 0.0995614662892028 0 0 0 0
52220390 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1780 446 2589 136 132 4 60 276 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 12 13 13 55 NA 1 0 0 0 0 1 0 0 0 0.0610961365678347 0.0294117647058824 0.123989218328841 7.85902697975154 0.598704696626315 0 0.100247520197656 0 0 0 0
52220390 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1646 436 1877 178 174 4 60 330 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 12 13 13 55 NA 1 0 0 0 0 1 0 0 0 0.0854947166186359 0.0224719101123595 0.15850144092219 7.53743003658651 0.632456223065049 0 0.100114425048501 0 0 0 0
52250462 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1851 363 3024 639 623 16 0 323 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 17 16 75 75 1 0 0 0 0 1 0 0 0 0.288617886178862 0.0250391236306729 0.145889792231256 8.01433573729942 0.682926829268293 0 0.0995614662892028 0 0 0 0
52250462 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2231 365 3059 616 597 19 0 326 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 17 16 75 75 1 0 0 0 0 1 0 0 0 0.23728813559322 0.0308441558441558 0.12557781201849 8.0258433441509 0.598704696626315 0 0.100247520197656 0 0 0 0
52250462 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2516 303 3511 662 641 21 0 269 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 17 16 75 75 1 0 0 0 0 1 0 0 0 0.234835047889322 0.0317220543806647 0.0954239091876552 8.16365617616843 0.632456223065049 0 0.100114425048501 1 0 0 0
52750560 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 15 15 15 29 NA 1 0 0 1 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 1 0 0
53550787 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 3493.94744792823 1550.77848750433 3703.78408228191 278.300344993209 56.3556616587563 221.944683334452 19.5357000831496 1091.40044363648 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 22 26 30 26 30 1 0 0 0 0 1 0 0 0 0.0551665934988688 0.797500568459117 0.21634484362586 8.21711030094653 0.682926829268293 1 0.0995614662892028 0 1 0 0
53550787 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 2812.71287888569 1555.18275292185 2454.3248193692 180.474603231987 53.2718221115857 127.202781120402 13.2975494120138 1070.21940380216 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 22 26 30 26 30 1 0 0 0 0 1 0 0 0 0.041318433049945 0.704823719473102 0.245019454221545 7.80560697974275 0.598704696626315 1 0.100247520197656 0 1 0 0
53550787 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 1969.4227979569 1946.37428509454 1007.92118609491 23.611264441426 -85.6935742432615 109.304838684688 8.16745030393488 1077.1313055514 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 22 26 30 26 30 1 0 0 0 0 1 0 0 0 0.00602974667498007 4.62935134015575 0.275073320375434 6.91564525717654 0.632456223065049 1 0.100114425048501 0 1 0 0
55180336 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 47285.7607668352 25488.6973407634 108801.974931182 14150.4025781528 10907.0532518709 3243.34932628198 1149.11660047411 16547.7955037262 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 235 259 282 68 68 1 0 0 0 0 1 0 0 0 0.19444188175515 0.229205445454214 0.227384661240074 11.5972847651802 0.682926829268293 0 0.0995614662892028 0 0 0 0
55180336 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 54947.9153217268 34442.5106002779 125169.526977126 18919.8820412442 17110.2170668347 1809.66497440956 2660.26948720995 19096.5103007329 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 235 259 282 68 68 1 0 0 0 0 1 0 0 0 0.211654456795544 0.0956488507943441 0.213630376002403 11.7374243132714 0.598704696626315 0 0.100247520197656 0 0 0 0
55180336 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 79592 38943 140467 26130 23967 2163 3290 24900 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 235 259 282 68 68 1 0 0 0 0 1 0 0 0 0.220441219892859 0.0827784156142365 0.210064537900198 11.8527278647235 0.632456223065049 0 0.100114425048501 0 0 0 0
55190335 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 7429.23249340226 6914.84142190913 13020.9113398441 446.735217712407 -131.180052368728 577.915270081135 91.4128711388391 6427.82256606775 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 60 60 64 33 33 1 0 0 0 0 1 0 0 0 0.0311442356160439 1.29364161849711 0.448116943904371 9.47431190869273 0.682926829268293 1 0.0995614662892028 0 0 0 0
55190335 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 6287.8627464145 7240.20926833551 11660.5638676424 5.68102588998615 -447.251674611494 452.93270050148 70.2381382761702 6813.61586968759 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 60 60 64 33 33 1 0 0 0 0 1 0 0 0 0.000419943498511242 79.7272727272478 0.503664961441551 9.36396781788122 0.598704696626315 1 0.100247520197656 0 0 0 0
55190335 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 6343 6949 11629 192 -260 452 54 6753 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 60 60 64 33 33 1 0 0 0 0 1 0 0 0 0.0144447788143244 2.35416666666667 0.508049954860066 9.36125725729304 0.632456223065049 1 0.100114425048501 0 0 0 0
56590259 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 140933.857364934 85410.092600722 241938.366033663 22460.7105414018 17749.5907079075 4711.1198334943 921.359107975644 49126.9296120892 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 2848 2712 3322 67 67 1 0 0 1 0 0 0 1 0 0.0992326525396851 0.209749367670729 0.217045472695619 12.3964382868896 0.682926829268293 0 0.0995614662892028 0 0 0 0
56590259 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 151575.017121579 107249.561960884 256769.632624066 28487.8570953431 18242.2027811204 10245.6543142227 712.037982822644 52782.1999633316 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 2848 2712 3322 67 67 1 0 0 1 0 0 0 1 0 0.110066274216819 0.35964987748754 0.20393040008196 12.455934590784 0.598704696626315 0 0.100247520197656 0 0 0 0
56590259 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 206382.923734293 131640.558376673 333849.446886023 32449.0086924861 23946.1776606568 8502.83103182924 948.687544608965 77386.8602994417 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 2848 2712 3322 67 67 1 0 0 1 0 0 0 1 0 0.0959963150779973 0.262036696171805 0.22893930272583 12.7184454125107 0.632456223065049 0 0.100114425048501 0 0 0 0
56660922 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3554.25637953385 2339.54975287537 3191.18717947394 -111.038233304239 -183.342199176767 72.3039658725281 44.9317502207853 2294.61800265459 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 16 16 16 48 47 1 0 0 0 0 1 0 0 0 -0.0188398177357167 -0.651162790697676 0.389327024185068 8.06814828312071 0.682926829268293 0 0.0995614662892028 0 0 0 0
56660922 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3638.95531098452 2202.68867461666 3101.32367903237 62.4912847898276 -11.362051779969 73.8533365697966 35.6355260371746 2167.05314857949 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 16 16 16 48 47 1 0 0 0 0 1 0 0 0 0.0106975510564936 1.18181818181819 0.370966315975599 8.03958429257382 0.598704696626315 1 0.100247520197656 0 0 0 0
56660922 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3679 1912 3374 30 -29 59 0 1912 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 16 16 16 48 47 1 0 0 0 0 1 0 0 0 0.00536576641030227 1.96666666666667 0.341978179216598 8.12385426310591 0.632456223065049 1 0.100114425048501 0 0 0 0
56740260 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 952.178154906082 427.666848115191 1194.89370335749 84.0357160933134 68.2502187194968 15.7854973738167 0.334973944749441 414.790234832952 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 21 21 21 54 54 1 0 0 0 0 1 0 0 0 0.0609022867853353 0.187842718639875 0.300606397040782 7.08581250924394 0.682926829268293 0 0.0995614662892028 0 1 0 0
56740260 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 891.857023555599 391.182643949449 958.357653116559 53.9567823702273 41.7909397966193 12.165842573608 1.82009740377117 375.882840719528 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 21 21 21 54 54 1 0 0 0 0 1 0 0 0 0.0420538692113469 0.225473833671761 0.292962758860336 6.86522104140645 0.598704696626315 0 0.100247520197656 0 1 0 0
56740260 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 969.10290300423 335.711590842186 1016.86265810037 61.3020787390188 49.0305086583999 12.2715700806189 0.826331038543178 334.885259803643 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 21 21 21 54 54 1 0 0 0 0 1 0 0 0 0.0469814514079382 0.200181956844606 0.256653540700983 6.92447734081335 0.632456223065049 0 0.100114425048501 0 1 0 0
57547210 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 17 18 20 NA 1 0 0 0 0 0 0 1 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
57890156 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 26 25 25 39 36 1 0 0 1 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
58490120 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3597 204 3515 444 428 16 2 189 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 32 32 32 77 77 1 0 0 0 0 0 0 0 1 0.11681136543015 0.036036036036036 0.0497237569060773 8.16479480424477 0.682926829268293 0 0.0995614662892028 1 0 0 0
58490120 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 4084 605 4689 983 970 13 11 581 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 32 32 32 77 77 1 0 0 0 0 0 0 0 1 0.209639582000427 0.0132248219735504 0.123907016421412 8.45297461908959 0.598704696626315 0 0.100247520197656 0 0 0 0
58490120 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3805 2290 5249 1272 1242 30 5 963 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 32 32 32 77 77 1 0 0 0 0 0 0 0 1 0.208695652173913 0.0235849056603774 0.157998359310911 8.5657928612523 0.632456223065049 0 0.100114425048501 0 0 0 0
59520065 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3123.53132569321 1763.7003103906 4841.78342896394 270.623415122891 93.4786987351969 177.144716387694 18.075991468132 1745.62431892246 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA 25 25 25 53 48 1 0 0 0 0 1 0 0 0 0.0553735601817605 0.654580152671756 0.35718059811899 8.48503840889834 0.682926829268293 0 0.0995614662892028 0 0 0 0
59520065 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3883.23942425385 1858.21192292397 6190.25239248659 244.800570168417 98.1268108270027 146.673759341414 34.0861553399061 1824.12576758407 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA 25 25 25 53 48 1 0 0 0 0 1 0 0 0 0.0426374021768463 0.599156118143459 0.317711612845192 8.73073113907786 0.598704696626315 1 0.100247520197656 0 0 0 0
59520065 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 4328 2913 6468 323 118 205 28 2880 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA 25 25 25 53 48 1 0 0 0 0 1 0 0 0 0.0446070984670626 0.634674922600619 0.397735119458638 8.774622220697 0.632456223065049 1 0.100114425048501 0 0 0 0
60070754 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 12 12 12 49 49 1 0 0 0 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
60160570 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 18 16 16 33 32 1 0 0 0 0 0 1 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
60170686 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 3222.6910503184 1540.07447308485 5591.16238954278 220.010639012121 22.7241035599372 197.286535452184 0 971.971884086414 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 27 27 27 23 23 1 0 0 0 0 1 0 0 0 0.0461938841899804 0.896713615023475 0.204077206679679 8.62894248541665 0.682926829268293 1 0.0995614662892028 0 0 0 0
60170686 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 3255.22783496103 1394.43362754161 4552.56756547382 67.139396881633 -54.2279744043963 121.367371286029 0 888.305866433917 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 27 27 27 23 23 1 0 0 0 0 1 0 0 0 0.014439631234033 1.80769230769231 0.1910474286349 8.4234466528917 0.598704696626315 1 0.100247520197656 0 0 0 0
