"identif" "eta98c" "eta01c" "persist" "perdesi"
"4783" 1412030214 NA NA 0 0
"4784" 1412130170 NA NA 0 0
"4785" 1412480161 NA NA 0 0
"4786" 1413190132 15 18 0 0
"4787" 1413940270 15 18 0 0
"4788" 1414840172 16 19 0 0
"4790" 1415110492 NA NA 0 0
"4791" 1416030368 NA NA 0 0
"4792" 1416660131 NA NA 0 0
"4795" 1418590409 NA NA 0 0
"4796" 1419270136 14 17 0 0
"4797" 1420100702 NA NA 0 0
"4798" 1420810706 NA NA 0 0
"4799" 1421150474 NA NA 0 0
"4800" 1421200477 6 9 0 0
"4801" 1421980251 NA NA 0 0
"4802" 1423950707 NA NA 0 0
"4803" 1424320215 NA NA 0 0
"4805" 1424880028 NA NA 0 0
"4806" 1425280160 NA NA 0 0
"4807" 1425520490 NA NA 0 1
"4808" 1425670295 5 8 0 0
"4809" 1426570369 16 19 0 0
"4811" 1427160378 NA NA 0 0
"4813" 1427940431 2 5 0 0
"4814" 1427950828 NA NA 0 0
"4816" 1428220312 NA NA 0 0
"4817" 1428550395 0 3 0 0
"4818" 1428610363 8 11 0 0
"4821" 1431240174 NA NA 0 0
"4822" 1431460798 NA NA 0 0
"4823" 1431540159 NA NA 0 0
"4824" 1433490173 NA NA 0 0
"4825" 1434370077 8 11 0 0
"4826" 1434890827 NA NA 0 1
"4828" 1435720841 12 15 0 0
"4829" 1436720493 NA NA 0 0
"4830" 1436760374 16 19 0 0
"4831" 1437280852 14 17 0 0
"4832" 1438050162 NA NA 0 0
"4833" 1438080136 NA NA 0 0
"4837" 1440790706 10 13 0 0
"4838" 1441490298 5 8 0 0
"4839" 1441760359 8 11 0 0
"4840" 1443030043 5 8 0 0
"4841" 1443570493 19 22 0 0
"4842" 1444720360 7 10 0 0
"4843" 1445560138 NA NA 0 0
"4844" 1446740473 NA NA 0 0
"4845" 1447550293 5 8 0 0
"4846" 1449270312 12 15 0 0
"4848" 1450300214 12 15 0 0
"4849" 1453130220 NA NA 0 0
"4850" 1453610288 NA NA 0 0
"4851" 1453690173 15 18 0 0
"4852" 1455880549 14 17 0 0
"4853" 1456110310 12 15 0 0
"4854" 1456960516 NA NA 0 0
"4855" 1458230140 14 17 0 0
"4857" 1458620183 NA NA 0 0
"4858" 1458920047 5 8 0 0
"4859" 1459000021 NA NA 0 0
"4860" 1459210034 13 16 0 0
"4861" 1459420169 NA NA 0 0
"4862" 1459920491 NA NA 0 0
"4863" 1460290520 3 6 0 0
"4864" 1461590183 NA NA 0 0
"4867" 1465430295 NA NA 0 0
"4868" 1466460366 7 10 0 0
"4869" 1467430069 8 11 0 0
"4870" 1468840209 11 14 0 0
"4872" 1469160286 NA NA 0 0
"4873" 1469530181 NA NA 0 0
"4875" 1470340042 5 8 0 0
"4876" 1471420181 11 14 0 0
"4877" 1472380145 14 17 0 0
"4880" 1473920048 5 8 0 0
"4881" 1474570073 NA NA 0 0
"4882" 1475050753 NA NA 0 0
"4883" 1475150040 5 8 0 0
"4884" 1476260450 2 5 0 0
"4885" 1477780240 NA NA 0 0
"4886" 1477950140 14 17 0 0
"4887" 1478460172 NA NA 0 0
"4888" 1479420556 13 16 0 0
"4889" 1479860362 7 10 0 0
"4890" 1480300705 NA NA 0 0
"4891" 1481100169 NA NA 0 0
"4892" 1481210176 NA NA 0 0
"4893" 1482000048 4 7 0 0
"4894" 1482410130 13 16 0 0
"4895" 1483020177 15 18 0 0
"4896" 1483860317 12 15 0 0
"4897" 1484020366 6 9 0 0
"4898" 1484180038 13 16 0 0
"4900" 1485380702 9 12 0 0
"4902" 1486570707 NA NA 0 0
"4903" 1486940619 13 16 0 0
"4904" 1487450139 14 17 0 0
"4905" 1488350520 3 6 0 0
"4906" 1488770139 14 17 0 0
"4907" 1491150495 20 23 0 0
"4908" 1492180475 5 8 0 0
"4909" 1492260806 14 17 0 0
"4910" 1492410617 14 17 0 0
"4911" 1492670038 NA NA 0 0
"4912" 1493320211 10 13 0 0
"4913" 1494130171 9 12 0 0
"4915" 1494640146 NA NA 0 0
"4916" 1494830705 NA NA 0 0
"4918" 1497250141 NA NA 0 0
"4919" 1497910702 9 12 0 0
"4921" 1497990556 13 16 0 0
"4922" 1498770378 NA NA 0 0
"4923" 1499150289 NA NA 0 0
"4924" 1500620702 NA NA 0 0
"4925" 1500850705 9 12 0 0
"4926" 1501040619 NA NA 0 0
"4927" 1501310551 13 16 0 0
"4928" 1501350218 NA NA 0 0
"4930" 1502670705 1 4 0 0
"4931" 1503010703 NA NA 0 0
"4932" 1503460700 9 12 0 0
"4933" 1503580473 4 7 0 0
"4934" 1503620618 14 17 0 0
"4935" 1504130294 18 21 0 0
"4936" 1504650218 10 13 0 0
"4938" 1505720291 NA NA 0 0
"4939" 1506030997 9 12 0 0
"4940" 1506480143 NA NA 0 0
"4941" 1506620292 NA NA 0 0
"4942" 1507140498 NA NA 0 0
"4943" 1507210291 NA NA 0 0
"4944" 1507280029 13 16 0 0
"4946" 1508530489 NA NA 0 0
"4947" 1508800884 7 10 0 0
"4948" 1509050364 6 9 0 0
"4949" 1509970280 NA NA 0 0
"4950" 1511880311 11 14 0 0
"4951" 1512070375 NA NA 0 0
"4953" 1513120979 NA NA 0 0
"4954" 1513190990 9 12 0 0
"4955" 1513320134 NA NA 0 0
"4957" 1514080703 8 11 0 0
"4958" 1514170983 10 13 0 0
"4959" 1514470639 NA NA 0 0
"4960" 1514750982 10 13 0 0
"4961" 1515400223 NA NA 0 0
"4964" 1516620498 NA NA 0 0
"4965" 1517570989 NA NA 0 0
"4967" 1518980255 NA NA 0 0
"4968" 1519270283 NA NA 0 0
"4969" 1520520039 NA NA 0 0
"4970" 1520920371 15 18 0 0
"4971" 1522130177 NA NA 0 0
"4973" 1522870491 NA NA 0 0
"4975" 1523100359 6 9 0 0
"4977" 1524580981 NA NA 0 0
"4978" 1524581211 6 9 0 0
"4979" 1524850376 15 18 0 0
"4980" 1525040241 16 19 0 0
"4981" 1525590146 NA NA 0 0
"4982" 1525660162 NA NA 0 0
"4983" 1525680988 10 13 0 1
"4984" 1526340309 11 14 0 0
"4986" 1527490980 10 13 0 0
"4987" 1527961212 6 9 0 0
"4988" 1529570607 NA NA 0 0
"4989" 1529740994 8 11 0 0
"4990" 1529900911 NA NA 0 0
"4991" 1530590495 NA NA 0 0
"4992" 1531440451 1 4 0 0
"4993" 1532240982 NA NA 0 0
"4994" 1532520987 NA NA 0 0
"4995" 1532561213 6 9 0 0
"4997" 1533000278 NA NA 0 0
"4998" 1533160981 10 13 0 0
"4999" 1533450226 4 7 0 0
"5000" 1533740238 NA NA 0 0
"5001" 1533830550 13 16 0 0
"5002" 1534090359 NA NA 0 0
"5003" 1534801211 6 9 0 0
"5004" 1534830309 NA NA 0 0
"5005" 1535610140 13 16 0 0
"5006" 1535750490 20 23 0 0
"5007" 1536420242 NA NA 0 0
"5008" 1536870370 14 17 0 0
"5009" 1537660489 NA NA 0 0
"5010" 1537760190 5 8 0 0
"5011" 1538840991 8 11 0 0
"5013" 1539540491 20 23 0 0
"5014" 1539790187 NA NA 0 0
"5015" 1539880277 15 18 0 0
"5016" 1540090981 9 12 0 0
"5018" 1540920997 8 11 0 0
"5019" 1541240130 NA NA 0 0
"5020" 1541380373 14 17 0 0
"5021" 1542310354 12 15 0 0
"5022" 1542540033 12 15 0 0
"5023" 1542780175 14 17 0 0
"5024" 1543190986 9 12 0 0
"5025" 1543760473 NA NA 0 0
"5026" 1544190556 NA NA 0 0
"5027" 1544260994 NA NA 0 0
"5029" 1544980211 NA NA 0 0
"5030" 1545030610 NA NA 0 0
"5031" 1545420985 NA NA 0 0
"5032" 1545510272 NA NA 0 0
"5033" 1545560856 NA NA 0 0
"5034" 1545620360 5 8 0 0
"5035" 1545860180 NA NA 0 0
"5036" 1546640821 NA NA 0 0
"5037" 1546720251 15 18 0 0
"5038" 1546740498 20 23 0 0
"5039" 1546820191 5 8 0 0
"5040" 1547170497 NA NA 0 0
"5041" 1548320240 15 18 0 0
"5044" 1549550605 7 10 0 0
"5045" 1549700986 9 12 0 0
"5046" 1549770070 NA NA 0 0
"5047" 1549890274 15 18 0 0
"5048" 1549890316 NA NA 0 0
"5050" 1550630171 14 17 0 0
"5051" 1551820375 14 17 0 0
"5053" 1554120169 NA NA 0 0
"5054" 1554390178 14 17 0 0
"5055" 1554731215 NA NA 0 0
"5056" 1554870070 NA NA 0 0
"5057" 1555150704 NA NA 0 0
"5058" 1555250653 NA NA 0 0
"5059" 1555350148 NA NA 0 0
"5060" 1555520979 9 12 0 0
"5062" 1555650133 NA NA 0 0
"5063" 1556270699 NA NA 0 0
"5065" 1557870705 7 10 0 0
"5066" 1558230495 19 22 0 0
"5067" 1559250294 16 19 0 0
"5068" 1559330979 NA NA 0 0
"5069" 1560820143 NA NA 0 0
"5072" 1562980796 10 13 0 0
"5073" 1564390705 7 10 0 0
"5074" 1565000493 NA NA 0 0
"5075" 1565610366 5 8 0 0
"5076" 1567130280 NA NA 0 0
"5077" 1567420178 NA NA 0 0
"5078" 1567510036 11 14 0 0
"5079" 1567710982 8 11 0 0
"5080" 1567880470 2 5 0 0
"5082" 1570130137 13 16 0 0
"5083" 1570730175 13 16 0 0
"5084" 1570780311 10 13 0 0
"5085" 1571580132 NA NA 0 0
"5086" 1572250652 NA NA 0 0
"5087" 1573590840 NA NA 0 0
"5088" 1574730552 12 15 0 0
"5089" 1575330310 10 13 0 0
"5091" 1575890495 19 22 0 0
"5092" 1577160640 NA NA 0 0
"5093" 1577220188 18 21 0 0
"5094" 1577620255 NA NA 0 0
"5095" 1577660375 NA NA 0 0
"5096" 1577670184 17 20 0 0
"5097" 1577700179 NA NA 0 0
"5098" 1577850935 NA NA 0 0
"5099" 1578180183 NA NA 0 0
"5100" 1578360314 NA NA 0 0
"5101" 1578450256 15 18 0 0
"5102" 1579131209 NA NA 0 0
"5103" 1579650473 2 5 0 0
"5104" 1580970613 NA NA 0 0
"5105" 1581660179 17 20 0 0
"5106" 1582161211 NA NA 0 0
"5107" 1582870183 NA NA 0 0
"5108" 1582970074 5 8 0 0
"5109" 1583000988 NA NA 0 0
"5111" 1583560369 NA NA 0 0
"5112" 1583660253 NA NA 0 0
"5113" 1584090186 NA NA 0 0
"5114" 1584310311 NA NA 0 0
"5115" 1584320979 NA NA 0 0
"5116" 1584631211 5 8 0 0
"5117" 1584980618 12 15 0 0
"5118" 1586160821 6 9 0 0
"5121" 1587960169 NA NA 0 0
"5122" 1588180215 8 11 0 0
"5125" 1588950526 NA NA 0 0
"5129" 1590820129 12 15 0 0
"5131" 1592090210 NA NA 0 0
"5132" 1592150030 NA NA 0 0
"5133" 1592160055 16 19 0 0
"5134" 1592160138 12 15 0 0
"5135" 1593450239 15 18 0 0
"5136" 1593540255 NA NA 0 0
"5137" 1594400284 NA NA 0 0
"5138" 1594710169 NA NA 0 0
"5139" 1596440981 7 10 0 0
"5142" 1597560621 NA NA 0 0
"5143" 1597600294 NA NA 0 0
"5145" 1598310372 NA NA 0 0
"5146" 1598630514 NA 14 0 0
"5147" 1599990800 NA NA 0 0
"5148" 1600710981 6 9 0 0
"5149" 1600800162 28 31 0 0
"5150" 1601050023 4 7 0 0
"5151" 1601270655 NA NA 0 0
"5152" 1602070285 NA NA 0 0
"5153" 1602260051 15 18 0 0
"5154" 1602520164 25 28 0 0
"5155" 1603170282 11 14 0 0
"5156" 1603891218 NA NA 0 0
"5157" 1604330984 NA NA 0 0
"5158" 1604440171 NA NA 0 0
"5159" 1605660165 26 29 0 0
"5160" 1605861209 5 8 0 0
"5162" 1606370178 NA NA 0 0
"5163" 1607510351 10 13 0 0
"5164" 1607970471 NA NA 0 0
"5166" 1609150453 NA 14 0 0
"5167" 1609630412 NA NA 0 0
"5168" 1611260703 5 8 0 0
"5169" 1611560615 11 14 0 0
"5170" 1611790410 NA NA 0 0
"5171" 1611810366 4 7 0 0
"5172" 1611860130 12 15 0 0
"5173" 1612570498 19 22 0 0
"5174" 1612710375 13 16 0 0
"5175" 1613090611 11 14 0 0
"5177" 1613670495 19 22 0 0
"5178" 1614330602 5 8 0 0
"5179" 1616190491 NA NA 0 0
"5180" 1616430160 NA NA 0 0
"5181" 1616600349 10 13 0 0
"5182" 1617720171 13 16 0 1
"5183" 1617990188 17 20 0 0
"5184" 1619290025 22 25 0 0
"5185" 1619600074 3 6 0 0
"5186" 1621550275 NA NA 0 0
"5187" 1622010980 NA NA 0 0
"5190" 1623210985 6 9 0 0
"5191" 1624740931 NA NA 0 0
"5192" 1625180145 12 15 0 0
"5193" 1626430374 13 16 0 0
"5195" 1627720492 19 22 0 0
"5196" 1627950495 19 22 0 0
"5197" 1628110982 5 8 0 0
"5198" 1628460163 NA NA 0 0
"5199" 1628940172 NA NA 0 0
"5200" 1629440982 NA NA 0 0
"5201" 1631750980 NA NA 0 0
"5202" 1632050216 5 8 0 0
"5204" 1633040240 14 17 0 0
"5205" 1633160162 NA NA 0 0
"5206" 1633340988 NA NA 0 0
"5207" 1633470611 NA NA 0 0
"5208" 1633550172 13 16 0 0
"5209" 1633870357 10 13 0 0
"5210" 1634690498 NA NA 0 0
"5211" 1634820178 NA NA 0 0
"5212" 1635620478 1 4 0 0
"5213" 1636190273 15 18 0 0
"5214" 1636650995 6 9 0 0
"5215" 1636800186 17 20 0 0
"5216" 1637030609 NA NA 0 0
"5217" 1637060309 9 12 0 0
"5218" 1637950600 NA NA 0 0
"5219" 1638240175 NA NA 0 0
"5220" 1639600310 9 12 0 0
"5221" 1639690410 13 16 0 0
"5222" 1639700706 NA NA 0 0
"5223" 1639740314 8 11 0 0
"5224" 1639830164 25 28 0 0
"5225" 1640760351 10 13 0 0
"5226" 1642220179 NA NA 0 0
"5227" 1642490980 5 8 0 0
"5228" 1642670490 19 22 0 0
"5229" 1643500373 NA NA 0 0
"5230" 1644980145 12 15 0 0
"5235" 1647110352 10 13 0 0
"5236" 1648350493 19 22 0 0
"5237" 1648990173 13 16 0 0
"5238" 1649200036 NA NA 0 0
"5239" 1649270492 19 22 0 0
"5240" 1649960167 NA NA 0 0
"5241" 1650440794 NA NA 0 0
"5242" 1650480129 11 14 0 0
"5243" 1650590135 11 14 0 0
"5244" 1651750556 11 14 0 0
"5245" 1651841214 NA NA 0 0
"5246" 1653820258 14 17 0 0
"5247" 1654170215 6 9 0 0
"5248" 1655130614 NA NA 0 0
"5249" 1655710498 NA NA 0 0
"5250" 1655890655 NA NA 0 0
"5251" 1656320362 3 6 0 0
"5252" 1656690988 5 8 0 0
"5253" 1656900651 NA NA 0 0
"5254" 1656950986 5 8 0 0
"5255" 1657100136 12 15 0 0
"5256" 1657280639 19 22 0 0
"5257" 1659330988 4 7 0 0
"5258" 1659420159 NA NA 0 0
"5259" 1659830185 NA NA 0 0
"5261" 1660620161 NA NA 0 0
"5262" 1660890137 11 14 0 0
"5263" 1661400027 NA NA 0 0
"5265" 1662310985 4 7 0 0
"5266" 1664090369 13 16 0 0
"5268" 1665390497 NA NA 0 0
"5270" 1666010159 NA NA 0 0
"5271" 1666180368 2 5 0 0
"5272" 1666200364 NA NA 0 0
"5273" 1666460258 NA NA 0 0
"5274" 1667880370 NA NA 0 0
"5275" 1668550618 10 13 0 0
"5276" 1669060161 25 28 0 0
"5278" 1670330363 2 5 0 0
"5279" 1671340494 19 22 0 0
"5280" 1671660982 NA NA 0 0
"5281" 1672500617 10 13 0 0
"5282" 1672520490 19 22 0 0
"5283" 1672760169 12 15 0 0
"5284" 1672770145 NA NA 0 0
"5285" 1672950176 12 15 0 0
"5287" 1673940986 4 7 0 0
"5288" 1673980982 4 7 0 0
"5289" 1675380991 5 8 0 0
"5291" 1676000176 NA NA 0 0
"5292" 1676210989 6 9 0 0
"5293" 1676290173 NA NA 0 0
"5294" 1676390552 11 14 0 0
"5295" 1676720169 NA NA 0 0
"5296" 1677310491 19 22 0 0
"5298" 1678580290 16 19 0 0
"5299" 1679800656 11 14 0 0
"5300" 1680020020 22 25 0 0
"5302" 1680680187 16 19 0 0
"5303" 1680700241 NA NA 0 0
"5304" 1681040249 NA NA 0 0
"5305" 1681620612 NA NA 0 0
"5306" 1681840178 12 15 0 0
"5307" 1682540356 NA NA 0 0
"5308" 1682780316 8 11 0 0
"5309" 1682870289 16 19 0 0
"5311" 1683480369 12 15 0 0
"5312" 1684180937 NA NA 0 0
"5313" 1684260143 NA NA 0 0
"5314" 1685080995 6 9 0 0
"5315" 1685270133 11 14 0 0
"5316" 1685580846 7 10 0 0
"5317" 1686200353 9 12 0 0
"5318" 1686640251 NA NA 0 0
"5319" 1687270982 3 6 0 0
"5320" 1687400167 NA NA 0 0
"5321" 1687970375 NA NA 0 0
"5322" 1688280493 NA NA 0 0
"5323" 1688910131 NA NA 0 0
"5324" 1689290616 NA NA 0 0
"5325" 1689330495 19 22 0 0
"5326" 1690860167 NA NA 0 0
"5327" 1690930036 7 10 0 0
"5328" 1691300130 11 14 0 0
"5329" 1692460982 3 6 0 0
"5330" 1692500035 7 10 0 0
"5331" 1693120148 NA NA 0 0
"5332" 1693190133 NA NA 0 0
"5333" 1693410606 3 6 0 0
"5336" 1697080603 3 6 0 0
"5338" 1698600037 NA NA 0 0
"5339" 1698960498 19 22 0 0
"5340" 1699310701 NA NA 0 0
"5342" 1703380359 1 4 0 0
"5344" 1704340248 NA NA 0 0
"5345" 1704940979 3 6 0 0
"5346" 1705570356 NA NA 0 0
"5347" 1706640413 13 16 0 0
"5348" 1708280176 12 15 0 0
"5349" 1709620412 13 16 0 0
"5350" 1709700610 9 12 0 0
"5351" 1710360214 4 7 0 0
"5352" 1710810994 5 8 0 0
"5353" 1711560622 10 13 0 0
"5354" 1711760172 12 15 0 0
"5355" 1711930270 NA NA 0 0
"5356" 1712510618 9 12 0 0
"5357" 1712590256 NA NA 0 0
"5359" 1712770493 18 21 0 0
"5360" 1713280211 4 7 0 0
"5361" 1713770550 9 12 0 0
"5362" 1714120489 NA NA 0 0
"5363" 1714360491 19 22 0 0
"5364" 1714780490 NA NA 0 0
"5365" 1715210703 3 6 0 0
"5367" 1715390357 NA NA 0 0
"5368" 1715900311 NA NA 0 0
"5369" 1716750491 18 21 0 0
"5370" 1716770489 NA NA 0 0
"5371" 1717220354 NA NA 0 0
"5372" 1717570724 NA NA 0 0
"5373" 1718640146 11 14 0 0
"5374" 1719150020 22 25 0 0
"5375" 1719800376 12 15 0 0
"5376" 1720310993 NA NA 0 0
"5377" 1721730140 11 14 0 0
"5379" 1723750409 NA NA 0 0
"5380" 1724590739 10 13 0 0
"5381" 1725240492 NA NA 0 0
"5382" 1725330069 1 4 0 0
"5383" 1725500242 NA NA 0 0
"5385" 1728010239 NA NA 0 0
"5386" 1728350140 NA NA 0 0
"5387" 1728980144 10 13 0 0
"5388" 1729150374 NA NA 0 0
"5389" 1729540418 NA NA 0 0
"5390" 1730310413 13 16 0 0
"5391" 1730480372 12 15 0 0
"5392" 1730710240 NA NA 0 0
"5393" 1731040316 NA NA 0 0
"5394" 1731560172 NA NA 0 0
"5395" 1733830375 12 15 0 0
"5396" 1733870611 8 11 0 0
"5397" 1735460255 NA NA 0 0
"5398" 1737030998 5 8 0 0
"5399" 1737060177 10 13 0 0
"5400" 1737600378 11 14 0 0
"5402" 1739070935 NA NA 0 0
"5404" 1739910255 13 16 0 0
"5405" 1739910361 1 4 0 0
"5406" 1740170245 NA NA 0 0
"5407" 1740240353 7 10 0 0
"5409" 1740840243 NA NA 0 0
"5410" 1741720162 NA NA 0 0
"5412" 1742701211 2 5 0 0
"5414" 1743680050 NA NA 0 0
"5415" 1744540930 NA NA 0 0
"5418" 1747180148 NA NA 0 0
"5419" 1747870251 NA NA 0 0
"5420" 1747990298 NA NA 0 0
"5422" 1748460168 23 26 0 0
"5424" 1750310549 9 12 0 0
"5425" 1751290312 6 9 0 0
"5426" 1752240373 11 14 0 0
"5428" 1753090470 NA 29 0 0
"5429" 1753100642 NA NA 0 0
"5431" 1755220190 NA 3 0 0
"5432" 1755240495 NA NA 0 0
"5433" 1756120183 NA NA 0 0
"5434" 1756250170 NA NA 0 0
"5436" 1756591209 1 4 0 0
"5438" 1757971212 1 4 0 0
"5439" 1758040239 NA NA 0 0
"5440" 1758950165 NA NA 0 0
"5441" 1759080491 18 21 0 0
"5443" 1759630162 NA NA 0 0
"5444" 1759860257 NA NA 0 0
"5445" 1759920241 13 16 0 0
"5446" 1760180257 NA NA 0 0
"5447" 1760530138 10 13 0 0
"5449" 1761200244 13 16 0 0
"5451" 1761920369 NA NA 0 0
"5452" 1762100492 18 21 0 0
"5453" 1762570371 NA NA 0 0
"5454" 1763090494 NA NA 0 0
"5455" 1763100277 NA NA 0 0
"5456" 1763120349 7 10 0 0
"5457" 1763440491 NA NA 0 0
"5459" 1765720552 NA NA 0 0
"5460" 1767520181 15 18 0 0
"5461" 1768550187 15 18 0 0
"5462" 1768560491 18 21 0 0
"5463" 1768750613 7 10 0 0
"5464" 1769240036 5 8 0 0
"5465" 1769900051 14 17 0 0
"5467" 1770940210 2 5 0 0
"5470" 1772660030 5 8 0 0
"5471" 1773270350 NA NA 0 0
"5472" 1773520167 NA NA 0 0
"5473" 1773660492 17 20 0 0
"5474" 1774450654 9 12 0 0
"5475" 1774570352 6 9 0 0
"5476" 1775520165 24 27 0 0
"5477" 1775980492 NA NA 0 0
"5478" 1776550161 NA NA 0 0
"5479" 1776720351 NA NA 0 0
"5480" 1777030841 NA NA 0 0
"5481" 1777080184 NA NA 0 0
"5482" 1778210186 NA NA 0 0
"5484" 1778510494 NA NA 0 0
"5485" 1779080182 15 18 0 1
"5486" 1779090132 NA NA 0 0
"5487" 1779110625 9 12 0 0
"5488" 1779150655 NA NA 0 0
"5489" 1779260297 NA NA 0 0
"5491" 1780360490 NA NA 0 0
"5493" 1780990255 NA NA 0 0
"5495" 1781990493 NA NA 0 0
"5496" 1782020746 9 12 0 0
"5500" 1782980378 NA NA 0 0
"5501" 1783170251 NA NA 0 0
"5502" 1783430605 1 4 0 0
"5504" 1784300138 NA NA 0 0
"5505" 1784510165 24 27 0 0
"5506" 1784580489 NA NA 0 0
"5507" 1785501213 1 4 0 0
"5511" 1787710135 10 13 0 0
"5512" 1789990933 7 10 0 0
"5513" 1790130990 3 6 0 0
"5514" 1790920275 NA NA 0 0
"5516" 1791890378 NA NA 0 0
"5518" 1792370248 NA NA 0 0
"5519" 1793170274 13 16 0 0
"5520" 1794050160 24 27 0 0
"5522" 1794860246 13 16 0 0
"5524" 1795560175 11 14 0 0
"5525" 1795650935 8 11 0 0
"5526" 1795870186 NA NA 0 0
"5527" 1795940377 8 11 0 0
"5528" 1800560252 NA NA 0 0
"5529" 1801200269 NA NA 0 0
"5530" 1801780627 8 11 0 0
"5532" 1803960251 12 15 0 0
"5533" 1804010650 NA NA 0 0
"5534" 1805190169 11 14 0 0
"5535" 1805830147 9 12 0 0
"5537" 1806420169 11 14 0 0
"5538" 1807360994 3 6 0 0
"5539" 1808800600 1 4 0 0
"5540" 1809500936 7 10 0 0
"5541" 1810340660 15 18 0 0
"5544" 1812560497 16 19 0 0
"5545" 1814460803 NA NA 0 0
"5546" 1814670930 NA NA 0 0
"5547" 1815080162 25 28 0 0
"5548" 1815800171 NA NA 0 0
"5550" 1816480130 NA NA 0 0
"5551" 1816730161 NA NA 0 0
"5553" 1816990352 5 8 0 0
"5554" 1817070211 0 3 0 0
"5555" 1817660664 NA NA 0 0
"5556" 1817760358 5 8 0 0
"5558" 1818800376 9 12 0 0
"5559" 1818820176 11 14 0 0
"5560" 1819620492 NA NA 0 0
"5561" 1821140174 NA NA 0 0
"5562" 1821250130 9 12 0 0
"5563" 1821930658 7 10 0 0
"5564" 1821990495 17 20 0 0
"5565" 1822770037 3 6 0 0
"5566" 1823140271 NA NA 0 0
"5567" 1823220370 NA NA 0 0
"5569" 1824860133 9 12 0 0
"5570" 1825020372 10 13 0 0
"5571" 1826360165 NA NA 0 0
"5572" 1826360884 NA NA 0 0
"5573" 1826610163 NA NA 0 0
"5574" 1827540409 NA NA 0 0
"5575" 1828940493 17 20 0 0
"5576" 1829050276 NA NA 0 0
"5577" 1829310415 11 14 0 0
"5578" 1829790186 15 18 0 0
"5579" 1830110184 NA NA 0 0
"5580" 1830520606 0 3 0 0
"5581" 1830710371 NA NA 0 0
"5582" 1831550990 NA NA 0 0
"5583" 1831770242 NA NA 0 0
"5584" 1831820352 5 8 0 0
"5585" 1834030271 NA NA 0 0
"5586" 1834590051 13 16 0 0
"5587" 1834600842 NA NA 0 0
"5588" 1835070938 NA NA 0 0
"5589" 1835110148 NA NA 0 0
"5590" 1835650250 10 13 0 0
"5592" 1835680132 NA NA 0 0
"5593" 1836700178 NA NA 0 0
"5594" 1837150167 NA NA 0 0
"5595" 1837410272 13 16 0 0
"5596" 1837990596 NA NA 0 0
"5597" 1838180312 4 7 0 0
"5598" 1839710166 24 27 0 0
"5600" 1840500275 NA NA 0 0
"5601" 1841200164 24 27 0 0
"5602" 1841550254 NA NA 0 0
"5603" 1841620163 NA NA 0 0
"5604" 1842530609 NA NA 0 0
"5605" 1842880056 13 16 0 0
"5607" 1846410024 21 24 0 0
"5608" 1846870375 NA NA 0 0
"5609" 1847750147 9 12 0 1
"5610" 1848160494 16 19 0 0
"5613" 1850530650 NA NA 0 0
"5615" 1850990250 NA NA 0 0
"5616" 1851940410 10 13 0 0
"5617" 1851960145 9 12 0 0
"5618" 1852760255 NA NA 0 0
"5619" 1853020286 NA NA 0 0
"5620" 1853040251 12 15 0 0
"5621" 1853670255 12 15 0 0
"5622" 1854220555 NA NA 0 0
"5623" 1855830352 4 7 0 0
"5624" 1856030290 NA NA 0 0
"5625" 1856490163 NA NA 0 0
"5626" 1856820377 NA NA 0 0
"5627" 1857600216 NA NA 0 0
"5629" 1859650938 NA NA 0 0
"5631" 1863340807 6 9 0 0
"5632" 1863870936 9 12 0 0
"5633" 1864330310 4 7 0 0
"5634" 1865260639 18 21 0 0
"5637" 1866230278 12 15 0 0
"5638" 1866280555 6 9 0 0
"5639" 1866800352 NA NA 0 0
"5640" 1868000273 NA NA 0 0
"5642" 1868800938 NA NA 0 0
"5643" 1869080498 NA NA 0 0
"5644" 1870270245 NA NA 0 0
"5645" 1870970240 NA NA 0 0
"5646" 1871360037 NA NA 0 0
"5647" 1871360053 13 16 0 0
"5648" 1871840137 8 11 0 0
"5649" 1871960372 NA NA 0 0
"5650" 1871980172 NA NA 0 0
"5651" 1872800849 NA NA 0 0
"5652" 1873280373 NA NA 0 0
"5653" 1874590184 NA NA 0 0
"5655" 1877500628 8 11 0 0
"5656" 1877560275 NA NA 0 0
"5657" 1878430148 8 11 0 0
"5658" 1878670256 11 14 0 0
"5659" 1878760171 10 13 0 0
"5660" 1879490182 14 17 0 0
"5661" 1879740279 NA NA 0 0
"5662" 1880270276 NA NA 0 0
"5663" 1880330138 NA NA 0 0
"5664" 1880440176 NA NA 0 0
"5665" 1881441215 0 3 0 0
"5666" 1881800162 NA NA 0 0
"5668" 1882280604 0 3 0 0
"5669" 1882480378 NA NA 0 0
"5670" 1882490187 NA NA 0 0
"5671" 1883570144 8 11 0 0
"5673" 1885220136 9 12 0 0
"5676" 1887780277 12 15 0 0
"5679" 1888700373 9 12 0 0
"5680" 1890790271 NA NA 0 0
"5681" 1892130187 NA NA 0 0
"5682" 1894360147 8 11 0 0
"5683" 1895000651 5 8 0 0
"5684" 1895020169 NA NA 0 0
"5685" 1895360997 NA NA 0 0
"5686" 1897610373 9 12 0 0
"5687" 1897830021 NA NA 0 0
"5688" 1898120182 9 12 0 0
"5689" 1899100249 NA NA 0 0
"5690" 1899310626 NA NA 0 0
"5691" 1899450372 9 12 0 0
"5693" 1900530254 NA NA 0 0
